"Tracking.ID","Analytical.Sample.ID","DATETIME","Protein.AF","FAME.Lipids.AF","Carbohydrates.AF","ExperimentID","SiteID","StrainID","SourceID","BatchID","Duration.days","PondID"
1476,"CELL_P4_20150520_1","5/20/2015 7:30",43.72,10.39,9.67,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",6.9,"P4"
1477,"CELL_P5_20150520_1","5/20/2015 7:30",46.62,11.46,9.41,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",6.9,"P5"
1478,"CELL_P6_20150520_1","5/20/2015 7:30",45.3,10.6,10.93,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",6.9,"P6"
1479,"CELL_P1_20150522_1","5/22/2015 7:30",44.93,11.17,11.45,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",8.9,"P1"
1480,"CELL_P2_20150522_1","5/22/2015 7:30",45.88,11.09,10.73,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",8.9,"P2"
1481,"CELL_P3_20150522_1","5/22/2015 7:30",48.73,12.33,11.46,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",8.9,"P3"
1482,"CELL_P4_20150522_1","5/22/2015 7:30",44.66,11.56,9.34,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",8.9,"P4"
1483,"CELL_P5_20150522_1","5/22/2015 7:30",43.14,11.1,9.66,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",8.9,"P5"
1484,"CELL_P6_20150522_1","5/22/2015 7:30",45.41,11,10.4,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",8.9,"P6"
1485,"CELL_P2_20150527_1","5/27/2015 7:30",45.1,11.51,12.04,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",13.9,"P2"
1486,"CELL_P3_20150527_1","5/27/2015 7:30",47.89,12.05,11.9,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",13.9,"P3"
1487,"CELL_P5_20150527_1","5/27/2015 7:30",44.14,11.44,14.31,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",13.9,"P5"
1488,"CELL_P6_20150527_1","5/27/2015 7:30",42.37,11.39,9.77,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",13.9,"P6"
1489,"CELL_P2_20150601_1","6/1/2015 7:30",40.56,12.43,9.24,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",18.9,"P2"
1490,"CELL_P3_20150601_1","6/1/2015 7:30",42.71,13.74,11.81,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",18.9,"P3"
1491,"CELL_P5_20150601_1","6/1/2015 7:30",42.7,12.85,10.86,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",18.9,"P5"
1492,"CELL_P4_20150603_1","6/3/2015 7:30",41.8,11.72,11.65,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",20.9,"P4"
1493,"CELL_P6_20150603_1","6/3/2015 7:30",40.43,5.16,9.29,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",20.9,"P6"
1494,"CELL_P1_20150605_1","6/5/2015 7:30",44.1,11.21,7.33,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",22.9,"P1"
1495,"CELL_P2_20150605_1","6/5/2015 7:30",40.09,6.52,5.27,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",22.9,"P2"
1496,"CELL_P3_20150605_1","6/5/2015 7:30",45.24,11.5,6.74,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",22.9,"P3"
1497,"CELL_P4_20150605_1","6/5/2015 7:30",38.1,13.69,10.85,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",22.9,"P4"
1498,"CELL_P5_20150605_1","6/5/2015 7:30",46.39,7.34,5.66,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",22.9,"P5"
1499,"CELL_P1_20150608_1","6/8/2015 7:30",30.22,17.87,17.59,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",25.9,"P1"
1500,"CELL_P2_20150608_1","6/8/2015 7:30",41.93,6.86,11.24,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",25.9,"P2"
1501,"CELL_P3_20150608_1","6/8/2015 7:30",34.98,15.83,11.95,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",25.9,"P3"
1502,"CELL_P4_20150608_1","6/8/2015 7:30",29.85,15.06,13.75,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",25.9,"P4"
1503,"CELL_P5_20150608_1","6/8/2015 7:30",43.9,7.34,7.84,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",25.9,"P5"
1504,"CELL_P1_20150609_1","6/9/2015 7:30",40.42,13.22,13.22,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",26.9,"P1"
1505,"CELL_P2_20150609_1","6/9/2015 7:30",43.39,7.01,8.84,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",26.9,"P2"
1506,"CELL_P3_20150609_1","6/9/2015 7:30",43.05,13.05,10.11,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",26.9,"P3"
1507,"CELL_P4_20150609_1","6/9/2015 7:30",32.81,16.42,15.35,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",26.9,"P4"
1508,"CELL_P5_20150609_1","6/9/2015 7:30",43.77,8.43,10.79,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",26.9,"P5"
1509,"CELL_P1_20150610_1","6/10/2015 7:30",40.01,12.68,12.37,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",27.9,"P1"
1510,"CELL_P2_20150610_1","6/10/2015 7:30",37.27,7.73,8.22,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",27.9,"P2"
1511,"CELL_P3_20150610_1","6/10/2015 7:30",NA,NA,NA,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",27.9,"P3"
1512,"CELL_P4_20150610_1","6/10/2015 7:30",34.15,15.46,15.79,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",27.9,"P4"
1513,"CELL_P5_20150610_1","6/10/2015 7:30",42.8,9.54,9.49,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",27.9,"P5"
1514,"CELL_P1_20150611_1","6/11/2015 7:30",34.04,15.22,15.56,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",28.9,"P1"
1515,"CELL_P2_20150611_1","6/11/2015 7:30",41.56,8.18,9.44,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",28.9,"P2"
1516,"CELL_P3_20150611_1","6/11/2015 7:30",37.53,13.25,11.33,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",28.9,"P3"
1517,"CELL_P4_20150611_1","6/11/2015 7:30",34.39,11.87,15.71,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",28.9,"P4"
1518,"CELL_P5_20150611_1","6/11/2015 7:30",42.47,11.69,8.1,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",28.9,"P5"
1519,"CELL_P1_20150612_1","6/12/2015 7:30",32.46,13.18,16.83,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",29.9,"P1"
1520,"CELL_P2_20150612_1","6/12/2015 7:30",41.92,10.86,9.5,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",29.9,"P2"
1521,"CELL_P3_20150612_1","6/12/2015 7:30",36.95,14.52,15.22,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",29.9,"P3"
1522,"CELL_P4_20150612_1","6/12/2015 7:30",36.66,10.95,15.61,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",29.9,"P4"
1523,"CELL_P5_20150612_1","6/12/2015 7:30",41.08,12.99,10.71,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",29.9,"P5"
1524,"CELL_P1_20150615_1","6/15/2015 7:30",33.67,13.82,16.54,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",32.9,"P1"
1525,"CELL_P2_20150615_2","6/15/2015 7:30",36.77,13.37,12.04,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",32.9,"P2"
1526,"CELL_P3_20150615_3","6/15/2015 7:30",32.06,14.93,14.87,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",32.9,"P3"
1527,"CELL_P4_20150615_4","6/15/2015 7:30",29.72,9.92,24.59,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NH4Cl_Barrel","KA32_20150513_Cellana_NH4Cl_P",32.9,"P4"
1528,"CELL_P5_20150615_5","6/15/2015 7:30",32.44,16.08,16.65,"MAY052015","CELL","KA32","KA32_20150513_Cellana_NaNO3_Barrel","KA32_20150513_Cellana_NaNO3_P",32.9,"P5"
1529,"CP_PooledINH4_050615","5/6/2015 10:30",NA,NA,NA,"MAY052015","CP","KA32","INOCULUM NH4","KA32_05062015_pooledNH4",0,"inoc"
1530,"CP_PooledNO3_050615","5/6/2015 10:30",NA,NA,NA,"MAY052015","CP","KA32","INOCULUM NO3","KA32_05062015_pooledNO3",0,"inoc"
1531,"CP_P1_052215","5/22/2015 7:50",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",15.89,"P1"
1532,"CP_P2_052215","5/22/2015 7:50",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",15.89,"P2"
1533,"CP_P3_052215","5/22/2015 7:50",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",15.89,"P3"
1534,"CP_P4_052215","5/22/2015 7:50",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",15.89,"P4"
1535,"CP_P5_052215","5/22/2015 7:50",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",15.89,"P5"
1536,"CP_P6_052225","5/22/2015 7:50",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",15.89,"P6"
1537,"CP_P1_052915","5/29/2015 7:40",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",22.88,"P1"
1538,"CP_P2_052915","5/29/2015 7:40",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",22.88,"P2"
1539,"CP_P3_052915","5/29/2015 7:40",NA,NA,NA,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",22.88,"P3"
1540,"CP_P4_052915","5/29/2015 7:40",42.46,12.84,7.59,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",22.88,"P4"
1541,"CP_P5_052915","5/29/2015 7:40",45.49,13.91,7.31,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",22.88,"P5"
1542,"CP_P6_052915","5/29/2015 7:40",47.78,13.54,7.18,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",22.88,"P6"
1543,"CP_P1_060515","6/5/2015 7:34",49.95,12.47,6.22,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",29.88,"P1"
1544,"CP_P2_060515","6/5/2015 7:34",47.63,12.74,6.57,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",29.88,"P2"
1545,"CP_P3_060515","6/5/2015 7:34",45.6,12.63,7.47,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",29.88,"P3"
1546,"CP_P4_060515","6/5/2015 7:34",49.03,12.99,5.88,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",29.88,"P4"
1547,"CP_P5_060515","6/5/2015 7:34",43.74,13.94,7.14,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",29.88,"P5"
1548,"CP_P6_060515","6/5/2015 7:34",46.22,12.48,7.74,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",29.88,"P6"
1549,"CP_P1_060815","6/8/2015 6:59",48.92,13.09,8.61,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",32.85,"P1"
1550,"CP_P2_060815","6/8/2015 6:59",51.07,13.58,8.49,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",32.85,"P2"
1551,"CP_P3_060815","6/8/2015 6:59",51.86,14.2,9.14,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",32.85,"P3"
1552,"CP_P4_060815","6/8/2015 6:59",49.79,13.7,10.91,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",32.85,"P4"
1553,"CP_P5_060815","6/8/2015 6:59",45.28,13.28,10.95,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",32.85,"P5"
1554,"CP_P6_060815","6/8/2015 6:59",45.29,13.37,10.38,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",32.85,"P6"
1555,"CP_P1_060915","6/9/2015 6:59",48.94,13.54,7.97,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",33.85,"P1"
1556,"CP_P2_060915","6/9/2015 6:59",48.75,13.47,8.03,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",33.85,"P2"
1557,"CP_P3_060915","6/9/2015 6:59",48.61,13.34,8.83,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",33.85,"P3"
1558,"CP_P4_060915","6/9/2015 6:59",42.62,14.3,11.69,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",33.85,"P4"
1559,"CP_P5_060915","6/9/2015 6:59",43.52,14.56,11.76,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",33.85,"P5"
1560,"CP_P6_060915","6/9/2015 6:59",44.16,14.18,11.31,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",33.85,"P6"
1561,"CP_P1_061015","6/10/2015 7:50",49.22,13.38,10.29,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",34.89,"P1"
1562,"CP_P2_061015","6/10/2015 7:50",48.69,13.31,9.75,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",34.89,"P2"
1563,"CP_P3_061015","6/10/2015 7:50",49.91,12.23,10.13,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",34.89,"P3"
1564,"CP_P4_061015","6/10/2015 7:50",45,12.94,10.7,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",34.89,"P4"
1565,"CP_P5_061015","6/10/2015 7:50",46.62,12.54,10.11,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",34.89,"P5"
1566,"CP_P6_061015","6/10/2015 7:50",45.37,12.88,10.51,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",34.89,"P6"
1567,"CP_P1_061115","6/11/2015 8:00",39.9,17.53,11.6,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",35.9,"P1"
1568,"CP_P2_061115","6/11/2015 8:00",38.9,18.93,11.77,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",35.9,"P2"
1569,"CP_P3_061115","6/11/2015 8:00",44.25,14.85,9.28,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",35.9,"P3"
1570,"CP_P4_061115","6/11/2015 8:00",41.32,14.59,10.61,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",35.9,"P4"
1571,"CP_P5_061115","6/11/2015 8:00",43,13.83,11.29,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",35.9,"P5"
1572,"CP_P6_061115","6/11/2015 8:00",43.44,13.42,11.32,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",35.9,"P6"
1573,"CP_P1_061215","6/12/2015 7:40",34.55,13.45,12.24,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",36.88,"P1"
1574,"CP_P2_061215","6/12/2015 7:40",34.14,22.08,10.89,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",36.88,"P2"
1575,"CP_P3_061215","6/12/2015 7:40",34.15,18.98,10.61,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",36.88,"P3"
1576,"CP_P4_061215","6/12/2015 7:40",35.68,19.47,11.31,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",36.88,"P4"
1577,"CP_P5_061215","6/12/2015 7:40",36.12,18.12,11.6,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",36.88,"P5"
1578,"CP_P6_061215","6/12/2015 7:40",37,17.61,13.12,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",36.88,"P6"
1579,"CP_P1_061515","6/15/2015 8:45",30.27,24.36,13.07,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",39.93,"P1"
1580,"CP_P2_061515","6/15/2015 8:45",29.6,26.56,13.11,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",39.93,"P2"
1581,"CP_P3_061515","6/15/2015 8:45",31.58,23.89,13.53,"MAY052015","CP","KA32","KA32_05062015_pooledNH4","KA32_05062015_PondNH4",39.93,"P3"
1582,"CP_P4_061515","6/15/2015 8:45",28.16,24.63,11.96,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",39.93,"P4"
1583,"CP_P5_061515","6/15/2015 8:45",26.96,28.36,13.71,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",39.93,"P5"
1584,"CP_P6_061515","6/15/2015 8:45",29.41,22.55,11.9,"MAY052015","CP","KA32","KA32_05062015_pooledNO3","KA32_05062015_PondNO3",39.93,"P6"
1585,"GT_031315_COMBINED","3/13/2015 13:44",NA,6.41,22.54,"MAR122015","GT","LRB-AZ-1201","INOCULUM","LRB_03132015_Pooled",0,"inoc"
1586,"GT_033014_1","3/30/2015 7:44",NA,5.95,18.2,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",16.75,"P1"
1587,"GT_033014_2","3/30/2015 7:44",NA,6.05,13.97,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",16.75,"P2"
1588,"GT_033014_3","3/30/2015 7:44",NA,6,10.02,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",16.75,"P3"
1589,"GT_033014_4","3/30/2015 7:44",NA,4.97,13.14,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",16.75,"P4"
1590,"GT_033014_5","3/30/2015 7:44",NA,7.36,14.26,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",16.75,"P5"
1591,"GT_033014_6","3/30/2015 7:44",NA,6.49,14.56,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",16.75,"P6"
1592,"GT_04082015_1","4/8/2015 8:00",NA,8.12,7.17,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",25.76,"P1"
1593,"GT_04082015_2","4/8/2015 8:00",NA,6.62,16.84,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",25.76,"P2"
1594,"GT_04082015_3","4/8/2015 8:00",NA,6.95,13.62,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",25.76,"P3"
1595,"GT_04082015_4","4/8/2015 8:00",NA,7.02,15.78,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",25.76,"P4"
1596,"GT_04082015_5","4/8/2015 8:00",NA,6.58,13.44,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",25.76,"P5"
1597,"GT_04082015_6","4/8/2015 8:00",NA,8.08,14.66,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",25.76,"P6"
1598,"GT_04132015_1","4/13/2015 8:00",NA,6.56,12.78,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",30.76,"P1"
1599,"GT_04132015_2","4/13/2015 8:00",NA,7.02,13.9,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",30.76,"P2"
1600,"GT_04132015_3","4/13/2015 8:00",NA,6.23,15.34,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",30.76,"P3"
1601,"GT_04132015_4","4/13/2015 8:00",NA,6.48,13.73,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",30.76,"P4"
1602,"GT_04172015_1","4/17/2015 8:00",NA,7.63,12.01,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",34.76,"P1"
1603,"GT_04172015_2","4/17/2015 8:00",NA,3.47,13.24,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",34.76,"P2"
1604,"GT_04172015_3","4/17/2015 8:00",NA,5.11,13.91,"MAR122015","GT","LRB-AZ-1201","LRB_03132015_Pooled","LRB_03132015_Pond",34.76,"P3"
1605,"GT_042215_1","4/22/2015 8:00",NA,3.56,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 1","Crashed 1201_04202015_Pond",2,"P1"
1606,"GT_042215_2","4/22/2015 8:00",NA,4.08,12.49,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 2","Crashed 1201_04202015_Pond",2,"P2"
1607,"GT_042215_3","4/22/2015 8:00",NA,0,11.74,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 3","Crashed 1201_04202015_Pond",2,"P3"
1608,"GT_042215_4","4/22/2015 8:00",NA,2.2,12.42,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04142015_Pond 4","Crashed 1201_04142015_Pond",7.55,"P4"
1609,"GT_042215_5","4/22/2015 8:00",NA,NA,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04132015_Pond 5","Crashed 1201_04132015_Pond",9,"P5"
1610,"GT_042215_6","4/22/2015 8:00",NA,NA,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04132015_Pond 6","Crashed 1201_04132015_Pond",9,"P6"
1611,"GT_050215_1","5/2/2015 11:00",NA,4.99,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 1","Crashed 1201_04202015_Pond",12.12,"P1"
1612,"GT_050215_2","5/2/2015 11:00",NA,2.63,15.5,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 2","Crashed 1201_04202015_Pond",12.12,"P2"
1613,"GT_050215_3","5/2/2015 11:00",NA,NA,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 3","Crashed 1201_04202015_Pond",12.12,"P3"
1614,"GT_050215_4","5/2/2015 11:00",NA,3.35,11.5,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04142015_Pond 4","Crashed 1201_04142015_Pond",17.68,"P4"
1615,"GT_050215_5","5/2/2015 11:00",NA,2.21,11.27,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04132015_Pond 5","Crashed 1201_04132015_Pond",19.12,"P5"
1616,"GT_050215_6","5/2/2015 11:00",NA,NA,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04132015_Pond 6","Crashed 1201_04132015_Pond",19.12,"P6"
1617,"GT_050515_1","5/5/2015 8:00",NA,1.51,11.01,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 1","Crashed 1201_04202015_Pond",15,"P1"
1618,"GT_050515_2","5/5/2015 8:00",NA,NA,NA,"MAR122015","GT","LRB-AZ-1201","Crashed 1201_04202015_Pond 2","Crashed 1201_04202015_Pond",15,"P2"
