ExperimentID,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,StrainID_x,SourceID,BatchID,Duration.days,DateTime,TreatmentID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Depth.cm,Evaporation.Rate.cm.day,pH_x,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.utilized.g,NO3.demand.g.N.g.AFDW,NH4.utilized.g,P.demand.g.P.g.AFDW,SiteID2,PondID,StrainID_y,pH_y,Temp.avg (C),Temp.max (C),Temp.min (C),Cond (mS.cm),DO (mg.L),DO (%sat),Sal (g.L),PAR (umol.m2.s),SiteID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm),ExperimentPondID
JUN112014,39.88,9.07,15.63,JUN112014,KA32,KA32_06092014_Pooled,KA32_06092014_FAP,36.65,2014-07-16,"1x, 0.11",7.0,5.0,1025.0,0.19581117399999998,200.70645380000002,24.7,0.15,7.88,34.5,24.5,60.0,,,,,939.0,0.25,3.58,0.2,0.75,21.66,0.44,0.53,65.805,0.35600000000000004,0.0,,FA,P2,KA32,6.51,24.65,29.2,23.4,31550.61,3.27,48.29,26.65,,FA,2014-07-16,23.2,96.39,40.11,0.0,270.0,0.79,JUN112014P2
JUN112014,42.84,10.52,13.41,JUN112014,KA32,KA32_06092014_Pooled,KA32_06092014_FAP,36.65,2014-07-16,"3x, 0.3",2.0,11.0,1025.0,0.124481845,127.5938912,24.7,0.3,7.95,36.2,24.5,70.0,,,,,940.0,0.16,3.4,0.12,7.33,22.19,0.29,0.79,18.45,0.017,0.0,,FA,P3,KA32,7.88,23.97,26.4,23.4,54922.54,5.97,87.62,36.41,,FA,2014-07-16,23.2,96.39,40.11,0.0,270.0,0.79,JUN112014P3
JUN112014,36.95,10.07,15.09,JUN112014,KA32,KA32_06092014_Pooled,KA32_06092014_FAP,36.65,2014-07-16,"3x, 0.3",2.0,11.0,1025.0,0.12089791800000001,123.9203656,24.6,0.45,7.84,36.4,24.6,67.0,,,,,941.0,0.15,3.03,0.12,1.7,20.89,0.31,0.37,18.45,0.1,0.0,,FA,P4,KA32,7.68,23.98,24.8,23.6,55418.16,5.98,87.73,36.79,,FA,2014-07-16,23.2,96.39,40.11,0.0,270.0,0.79,JUN112014P4
JUN112014,42.07,8.58,15.82,JUN112014,KA32,KA32_06092014_Pooled,KA32_06092014_FAP,36.65,2014-07-16,"3x, 0.214",2.0,12.0,1025.0,0.17964987100000002,184.14111730000002,24.6,0.15,7.99,36.9,24.6,59.0,,,,,942.0,0.23,5.05,0.18,5.26,22.93,0.48,0.42,39.975,0.0,0.0,,FA,P5,KA32,7.73,23.8,24.6,23.4,53290.94,4.34,62.85,35.2,,FA,2014-07-16,23.2,96.39,40.11,0.0,270.0,0.79,JUN112014P5
JUN112014,37.6,8.98,17.38,JUN112014,KA32,KA32_06092014_Pooled,KA32_06092014_FAP,36.65,2014-07-16,"3x, 0.214",2.0,12.0,1025.0,0.161650918,165.6921907,24.6,0.15,7.99,36.0,24.6,65.0,,,,,943.0,0.23,4.33,0.16,6.69,28.34,0.32,1.43,30.75,,0.0,,FA,P6,KA32,7.75,,,,55389.68,5.28,77.18,36.76,,FA,2014-07-16,23.2,96.39,40.11,0.0,270.0,0.79,JUN112014P6
JUN112014,39.08,11.91,9.18,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,6.82,2014-06-18,,,,,,,23.0,2.27,7.47,32.9,20.1,44.03,3.18,0.37,0.04,261.17,960.0,0.42,1.99,0.37,0.51,11.06,1.31,1.54,,0.099,,0.001,ASU,P1,KA32,7.96,23.62,29.6,17.9,57090.96,7.71,115.37,38.01,,ASU,2014-06-18,32.97,17.53,282.97,6.72,281.31,0.0,JUN112014P1
JUN112014,38.55,11.93,8.19,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,6.82,2014-06-18,,,,,,,22.75,1.89,7.95,31.7,20.6,49.37,7.02,0.34,0.03,316.85,961.0,0.43,1.81,0.38,0.51,10.95,1.34,0.52,,0.043,,0.001,ASU,P2,KA32,7.95,23.79,29.9,18.0,54622.62,7.6,112.77,36.16,,ASU,2014-06-18,32.97,17.53,282.97,6.72,281.31,0.0,JUN112014P2
JUN112014,39.31,12.14,7.62,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,6.82,2014-06-18,,,,,,,23.0,1.7,7.83,32.5,20.3,42.77,2.74,0.36,0.05,261.6,962.0,0.45,1.14,0.38,0.51,15.71,1.32,1.01,,0.066,,0.001,ASU,P3,KA32,7.96,23.71,29.7,18.0,55807.1,8.06,120.08,37.04,,ASU,2014-06-18,32.97,17.53,282.97,6.72,281.31,0.0,JUN112014P3
JUN112014,38.89,,8.72,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,6.82,2014-06-18,,,,,,,23.0,1.52,7.94,35.0,20.6,44.67,4.39,0.39,0.03,252.31,963.0,0.44,1.53,0.37,0.52,15.0,1.26,0.7,,0.11800000000000001,,0.002,ASU,P4,KA32,7.96,23.98,30.1,18.1,59569.6,9.01,137.31,39.87,,ASU,2014-06-18,32.97,17.53,282.97,6.72,281.31,0.0,JUN112014P4
JUN112014,40.2,11.47,8.62,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,6.82,2014-06-18,,,,,,,22.5,2.45,8.35,31.6,20.2,53.07,11.15,0.2,0.37,576.95,964.0,0.41,2.91,0.37,0.52,9.9,1.28,0.52,,0.025,,0.0,ASU,P5,KA32,7.89,24.62,30.6,18.8,52427.69,6.67,99.48,34.51,,ASU,2014-06-18,32.97,17.53,282.97,6.72,281.31,0.0,JUN112014P5
JUN112014,40.59,11.99,8.74,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,6.82,2014-06-18,,,,,,,22.5,2.45,8.28,32.2,20.7,40.83,2.57,0.24,0.02,373.62,965.0,0.41,2.96,0.37,1.86,8.43,1.3,1.07,,0.11900000000000001,,0.001,ASU,P6,KA32,8.61,23.74,29.8,18.1,54728.38,6.95,102.12,36.24,719.02,ASU,2014-06-18,32.97,17.53,282.97,6.72,281.31,0.0,JUN112014P6
JUN112014,42.11,12.73,8.49,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,11.82,2014-06-23,,11.82291667,,,,,23.0,0.5,7.68,32.9,18.7,26.9,1.7,0.09,0.31,643.24,966.0,0.62,0.81,0.59,0.85,4.07,3.19,1.99,0.0,0.102,,,ASU,P1,KA32,7.89,25.1,33.3,17.3,52400.52,8.5,128.7,34.48,,ASU,2014-06-23,31.91,12.72,355.56,5.12,175.17,0.0,JUN112014P1
JUN112014,41.12,13.54,7.86,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,11.82,2014-06-23,,11.82291667,,,,,23.25,0.25,8.16,30.7,19.6,26.17,1.54,0.08,0.05,736.84,967.0,0.61,1.7,0.59,0.98,4.07,3.32,2.36,0.0,0.11599999999999999,,,ASU,P2,KA32,7.83,25.21,33.5,17.2,51127.37,7.87,118.73,33.53,,ASU,2014-06-23,31.91,12.72,355.56,5.12,175.17,0.0,JUN112014P2
JUN112014,41.25,8.28,8.45,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,11.82,2014-06-23,,11.82291667,,,,,23.5,,8.16,31.1,18.4,28.07,5.7,0.14,0.51,447.0,968.0,0.62,0.93,0.59,0.49,4.56,3.22,0.78,0.0,0.107,,,ASU,P3,KA32,7.91,24.66,32.8,17.4,52142.54,8.33,125.06,34.3,,ASU,2014-06-23,31.91,12.72,355.56,5.12,175.17,0.0,JUN112014P3
JUN112014,39.61,10.15,9.01,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,11.82,2014-06-23,,11.82291667,,,,,23.5,0.1,8.08,33.8,19.6,31.73,26.93,0.17,0.14,402.29,969.0,0.63,2.56,0.59,2.22,5.05,3.19,1.58,0.0,0.009000000000000001,,,ASU,P4,KA32,7.91,24.92,32.7,17.5,53873.43,8.63,131.06,35.58,,ASU,2014-06-23,31.91,12.72,355.56,5.12,175.17,0.0,JUN112014P4
JUN112014,39.02,11.1,10.43,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,11.82,2014-06-23,,11.82291667,,,,,23.25,0.35,8.5,30.5,18.4,28.43,19.41,0.17,0.4,368.18,970.0,0.64,0.45,0.6,0.48,5.97,3.29,0.93,0.0,0.03,,,ASU,P5,KA32,7.83,24.79,32.2,17.8,50870.99,6.74,100.55,33.35,,ASU,2014-06-23,31.91,12.72,355.56,5.12,175.17,0.0,JUN112014P5
JUN112014,43.26,12.29,10.24,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,11.82,2014-06-23,,11.82291667,,,,,23.25,0.35,7.75,31.3,19.1,28.27,16.76,0.16,0.28,392.83,971.0,0.6,0.0,0.58,1.0,4.41,3.12,1.07,0.0,0.035,,,ASU,P6,KA32,7.92,24.41,31.7,17.5,52473.5,8.07,120.28,34.54,719.66,ASU,2014-06-23,31.91,12.72,355.56,5.12,175.17,0.0,JUN112014P6
JUN112014,38.82,11.15,10.27,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,13.82,2014-06-25,,2.0,,,,,23.25,1.17,7.95,29.3,20.4,95.7,11.7,0.77,0.0,276.52,972.0,0.31,3.92,0.28,0.7,10.06,1.09,0.77,0.0,,,0.002,ASU,P3,KA32,7.82,26.08,32.8,18.7,49776.94,8.71,132.75,32.52,,ASU,2014-06-25,32.94,17.02,353.64,5.27,196.88,0.0,JUN112014P3
JUN112014,37.86,9.79,10.1,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,13.82,2014-06-25,,2.0,,,,,23.25,1.56,7.98,29.7,20.7,73.8,1.7,0.78,0.0,209.77,973.0,0.31,5.69,0.27,2.86,13.04,1.07,2.71,0.0,0.08199999999999999,,0.002,ASU,P4,KA32,7.85,26.27,32.9,18.8,49513.75,9.23,140.68,32.33,,ASU,2014-06-25,32.94,17.02,353.64,5.27,196.88,0.0,JUN112014P4
JUN112014,37.75,11.19,9.73,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,13.82,2014-06-25,,2.0,,,,,23.25,1.56,8.45,29.4,21.3,80.53,4.19,0.58,0.01,306.57,974.0,0.45,1.85,0.39,2.0,14.71,1.56,0.49,0.0,0.07400000000000001,,0.006,ASU,P5,KA32,7.78,26.19,32.8,19.0,49579.96,7.08,107.73,32.38,,ASU,2014-06-25,32.94,17.02,353.64,5.27,196.88,0.0,JUN112014P5
JUN112014,40.68,12.23,10.26,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,13.82,2014-06-25,,2.0,,,,,23.5,1.56,8.14,29.6,20.8,81.03,8.15,0.75,0.0,238.82,975.0,0.41,0.46,0.38,0.0,9.11,1.5,0.19,0.0,0.087,,0.005,ASU,P6,KA32,7.9,25.83,32.5,18.9,50075.56,8.66,131.21,32.75,721.66,ASU,2014-06-25,32.94,17.02,353.64,5.27,196.88,0.0,JUN112014P6
JUN112014,38.73,12.18,10.13,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,18.82,2014-06-30,,7.0,,,,,21.5,1.13,8.07,33.3,22.8,42.8,1.46,0.38,0.01,251.16,976.0,0.54,3.52,0.51,2.25,4.6,2.18,1.48,0.0,0.1,,0.002,ASU,P1,KA32,7.87,27.64,34.7,21.5,56233.66,7.55,120.67,37.29,,ASU,2014-06-30,34.15,23.98,345.78,5.34,215.9,0.0,JUN112014P1
JUN112014,39.51,12.5,9.89,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,18.82,2014-06-30,,7.0,,,,,21.5,1.13,8.04,33.3,22.9,48.9,11.99,0.37,0.01,292.12,977.0,0.55,2.11,0.51,1.13,6.38,2.18,0.53,0.0,0.038,,0.002,ASU,P2,KA32,7.85,27.97,35.0,21.5,55820.39,7.81,123.03,36.97,,ASU,2014-06-30,34.15,23.98,345.78,5.34,215.9,0.0,JUN112014P2
JUN112014,41.07,12.82,11.23,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,18.82,2014-06-30,,3.0,,,,,22.25,1.04,8.11,29.4,23.8,37.9,8.68,0.39,0.01,212.64,978.0,0.2,1.02,0.19,2.16,1.7,0.73,0.42,0.0,0.048,,0.002,ASU,P3,KA32,7.81,27.76,35.0,21.7,52664.65,8.83,137.1,34.62,,ASU,2014-06-30,34.15,23.98,345.78,5.34,215.9,0.0,JUN112014P3
JUN112014,39.92,9.77,10.1,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,18.82,2014-06-30,,3.0,,,,,22.25,1.04,8.12,29.5,24.1,34.53,0.44,0.39,0.01,194.08,979.0,0.21,2.54,0.2,3.08,4.5,0.75,0.96,0.0,0.085,,0.002,ASU,P4,KA32,7.86,27.95,34.9,21.8,52281.59,8.42,131.46,34.33,,ASU,2014-06-30,34.15,23.98,345.78,5.34,215.9,0.0,JUN112014P4
JUN112014,39.5,12.11,8.52,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,18.82,2014-06-30,,3.0,,,,,22.0,0.94,8.46,31.1,23.3,37.47,6.19,0.32,0.01,258.45,980.0,0.34,4.03,0.32,3.91,5.85,0.92,0.38,0.0,0.027000000000000003,,0.001,ASU,P5,KA32,7.8,27.79,34.6,21.9,53000.08,7.5,118.52,34.87,,ASU,2014-06-30,34.15,23.98,345.78,5.34,215.9,0.0,JUN112014P5
JUN112014,36.65,15.58,10.33,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,18.82,2014-06-30,,3.0,,,,,22.0,0.85,7.6,30.9,23.4,34.93,2.15,0.32,0.0,238.99,981.0,0.29,2.5,0.28,3.43,4.35,0.95,5.77,0.0,0.06,,0.002,ASU,P6,KA32,7.88,27.65,34.5,21.8,52664.58,9.22,143.28,34.62,719.4,ASU,2014-06-30,34.15,23.98,345.78,5.34,215.9,0.0,JUN112014P6
JUN112014,42.3,14.2,9.46,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,15.82,2014-06-27,,2.0,,,,,22.75,2.31,7.95,28.1,21.2,20.3,10.8,0.14,0.0,322.61,982.0,0.19,1.53,0.18,1.34,4.91,1.36,0.92,0.0,0.14300000000000002,,0.002,ASU,P3,KA32,7.74,26.61,43.0,19.2,45349.61,5.75,84.48,29.56,,ASU,2014-06-27,32.67,20.42,344.0,6.76,238.17,0.0,JUN112014P3
JUN112014,41.98,14.92,8.66,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,15.82,2014-06-27,,2.0,,,,,23.0,1.92,7.9,28.0,21.6,33.43,9.61,0.17,0.03,428.75,983.0,0.19,2.0,0.18,2.35,7.07,1.21,0.62,0.0,0.025,,0.002,ASU,P4,KA32,7.84,26.53,44.9,19.3,46079.23,7.82,116.73,30.02,,ASU,2014-06-27,32.67,20.42,344.0,6.76,238.17,0.0,JUN112014P4
JUN112014,42.33,12.79,9.07,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,15.82,2014-06-27,,2.0,,,,,23.0,1.92,8.44,28.3,21.1,37.3,,0.1,0.0,801.87,984.0,0.31,0.0,0.29,2.26,4.88,1.14,0.91,0.0,,,0.001,ASU,P5,KA32,7.78,25.91,33.0,19.5,48868.22,6.26,93.21,31.88,,ASU,2014-06-27,32.67,20.42,344.0,6.76,238.17,0.0,JUN112014P5
JUN112014,42.07,13.81,8.63,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,15.82,2014-06-27,,2.0,,,,,23.0,2.31,7.57,27.7,21.7,32.77,23.66,0.14,0.01,503.85,985.0,0.3,0.97,0.28,0.51,5.58,1.14,0.83,0.0,0.073,,0.002,ASU,P6,KA32,7.9,25.64,32.7,19.3,48565.87,7.68,113.89,31.66,718.97,ASU,2014-06-27,32.67,20.42,344.0,6.76,238.17,0.0,JUN112014P6
JUN112014,39.84,14.94,7.45,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,20.83,2014-07-02,,2.010416667,,,,,23.25,1.87,7.56,31.8,22.7,38.47,0.54,0.41,0.19,207.58,986.0,0.19,11.28,0.17,3.17,10.27,0.56,0.28,0.0,0.086,,0.002,ASU,P3,KA32,7.85,27.94,33.9,21.3,51555.88,5.94,92.42,33.82,,ASU,2014-07-02,34.28,20.35,333.46,3.97,195.84,0.0,JUN112014P3
JUN112014,40.26,14.62,8.11,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,20.83,2014-07-02,,2.010416667,,,,,23.0,1.87,7.59,31.5,23.1,40.63,2.39,0.42,0.17,212.7,987.0,0.17,0.67,0.16,0.61,5.96,0.54,0.11,0.0,0.07200000000000001,,0.001,ASU,P4,KA32,7.87,28.07,34.1,21.4,51285.27,4.56,70.76,33.62,,ASU,2014-07-02,34.28,20.35,333.46,3.97,195.84,0.0,JUN112014P4
JUN112014,38.01,13.46,8.43,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,20.83,2014-07-02,,2.010416667,,,,,23.25,1.49,8.58,31.6,22.8,38.17,3.07,0.37,0.01,228.0,988.0,0.25,3.29,0.24,3.8,3.27,0.9,0.71,0.0,0.14,,0.003,ASU,P5,KA32,7.83,27.94,34.0,21.4,52041.99,5.34,83.17,34.17,,ASU,2014-07-02,34.28,20.35,333.46,3.97,195.84,0.0,JUN112014P5
JUN112014,39.09,13.53,8.86,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,20.83,2014-07-02,,2.010416667,,,,,23.25,1.87,8.18,31.2,22.9,40.87,5.7,0.42,0.01,214.94,989.0,0.26,1.76,0.26,0.45,2.01,0.96,1.5,0.0,0.09300000000000001,,0.001,ASU,P6,KA32,7.91,27.78,33.8,21.4,51823.5,6.69,104.03,34.01,697.93,ASU,2014-07-02,34.28,20.35,333.46,3.97,195.84,0.0,JUN112014P6
JUN112014,44.43,12.08,13.61,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,22.82,2014-07-04,,1.9895833330000001,,,,,23.5,1.89,7.97,23.5,24.4,25.67,0.98,0.27,0.01,213.93,990.0,0.16,2.21,0.11,3.96,30.2,0.26,1.45,0.0,0.10099999999999999,,0.003,ASU,P3,KA32,7.86,27.15,31.2,23.3,51942.04,6.9,106.94,34.1,,ASU,2014-07-04,,,,,,0.18,JUN112014P3
JUN112014,39.43,11.43,13.57,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,22.82,2014-07-04,,1.9895833330000001,,,,,23.75,1.52,7.86,23.75,24.5,31.33,0.49,0.35,0.01,197.67,991.0,0.14,5.92,0.1,3.7,27.98,0.32,0.71,0.0,0.10800000000000001,,0.004,ASU,P4,KA32,7.88,27.25,31.3,23.4,51746.89,4.45,68.79,33.95,,ASU,2014-07-04,,,,,,0.18,JUN112014P4
JUN112014,41.21,11.53,13.75,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,22.82,2014-07-04,,1.9895833330000001,,,,,23.75,1.52,8.2,23.75,24.3,39.9,1.4,0.43,0.01,207.56,992.0,0.2,5.02,0.16,2.83,16.86,0.61,0.27,0.0,0.129,,0.004,ASU,P5,KA32,7.81,27.34,31.4,23.6,51550.0,6.27,97.19,33.81,,ASU,2014-07-04,,,,,,0.18,JUN112014P5
JUN112014,42.2,12.57,11.12,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,22.82,2014-07-04,,1.9895833330000001,,,,,23.5,1.52,8.07,23.5,24.6,29.83,0.51,0.22,0.02,296.23,993.0,0.24,0.48,0.21,0.55,14.01,0.78,0.76,0.0,0.113,,0.004,ASU,P6,KA32,7.83,27.05,31.2,23.4,51918.32,7.79,120.64,34.09,462.8,ASU,2014-07-04,,,,,,0.18,JUN112014P6
JUN112014,40.18,14.11,10.7,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,25.82,2014-07-07,,7.0,,,,,21.25,0.75,7.27,34.5,25.1,24.97,1.29,0.18,0.05,312.34,994.0,0.77,2.64,0.58,4.44,23.72,2.02,0.5,0.0,0.037000000000000005,,0.001,ASU,P1,KA32,7.88,29.08,36.2,23.9,54606.48,7.8,126.31,36.04,,ASU,2014-07-07,33.87,38.6,294.52,7.74,166.23,0.0,JUN112014P1
JUN112014,39.72,13.09,10.45,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,25.82,2014-07-07,,7.0,,,,,21.0,0.83,8.14,35.1,25.2,27.8,0.95,0.18,0.09,336.38,995.0,0.77,7.32,0.58,3.96,24.12,1.94,0.99,0.0,0.039,,0.001,ASU,P2,KA32,7.78,29.16,36.4,23.8,56074.54,7.83,126.44,37.14,,ASU,2014-07-07,33.87,38.6,294.52,7.74,166.23,0.0,JUN112014P2
JUN112014,39.09,14.6,13.81,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,25.82,2014-07-07,,3.0,,,,,20.75,0.92,7.77,34.2,25.6,34.93,0.72,0.32,0.01,242.99,996.0,0.27,2.69,0.2,0.94,24.46,0.69,0.17,0.0,0.07400000000000001,,0.002,ASU,P3,KA32,7.82,29.06,36.0,23.9,54853.77,7.48,120.99,36.23,,ASU,2014-07-07,33.87,38.6,294.52,7.74,166.23,0.0,JUN112014P3
JUN112014,39.61,15.13,10.96,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,25.82,2014-07-07,,3.0,,,,,21.0,0.92,7.73,34.4,25.5,32.93,1.37,0.3,0.01,244.16,997.0,0.25,1.39,0.19,2.16,22.05,0.64,0.18,0.0,0.077,,0.002,ASU,P4,KA32,7.86,29.19,36.1,24.0,55079.83,4.53,73.44,36.38,,ASU,2014-07-07,33.87,38.6,294.52,7.74,166.23,0.0,JUN112014P4
JUN112014,38.02,15.27,11.39,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,25.82,2014-07-07,,3.0,,,,,20.75,1.0,8.14,34.2,25.9,32.0,2.25,0.24,0.01,290.0,998.0,0.33,1.52,0.27,1.29,19.1,0.91,1.79,0.0,0.07,,0.002,ASU,P5,KA32,7.78,29.24,36.0,24.2,54758.97,6.35,103.54,36.14,,ASU,2014-07-07,33.87,38.6,294.52,7.74,166.23,0.0,JUN112014P5
JUN112014,36.84,16.03,12.34,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,25.82,2014-07-07,,3.0,,,,,21.0,0.83,8.13,34.1,25.3,30.77,1.31,0.21,0.01,319.84,999.0,0.36,3.35,0.29,2.83,17.97,1.08,3.65,0.0,0.065,,0.002,ASU,P6,KA32,8.37,28.92,35.6,24.0,55284.72,7.67,124.54,36.54,632.25,ASU,2014-07-07,33.87,38.6,294.52,7.74,166.23,0.0,JUN112014P6
JUN112014,36.88,15.7,12.21,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,27.82,2014-07-09,,2.0,,,,,23.5,1.52,7.93,29.9,24.9,39.47,0.64,0.38,0.01,229.17,1000.0,0.15,2.06,0.15,1.31,4.88,0.48,0.99,0.0,0.13699999999999998,,0.002,ASU,P3,KA32,7.87,27.61,32.2,23.8,52266.06,7.63,119.81,34.33,,ASU,2014-07-09,31.77,44.71,266.36,6.36,194.76,0.94,JUN112014P3
JUN112014,41.32,13.97,10.84,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,27.82,2014-07-09,,2.0,,,,,23.75,1.14,7.93,29.8,25.2,36.5,0.27,0.34,0.01,234.95,1001.0,0.14,3.19,0.13,2.52,6.98,0.42,0.24,0.0,0.179,,0.003,ASU,P4,KA32,7.89,27.79,32.5,23.9,51189.56,4.8,75.39,33.53,,ASU,2014-07-09,31.77,44.71,266.36,6.36,194.76,0.94,JUN112014P4
JUN112014,34.7,12.45,10.31,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,27.82,2014-07-09,,2.0,,,,,23.5,1.52,8.28,29.9,25.0,36.47,0.69,0.3,0.01,269.76,1002.0,0.32,1.19,0.26,1.98,17.92,0.87,1.63,0.0,0.079,,0.001,ASU,P5,KA32,7.81,27.9,32.4,24.3,52056.88,6.52,102.49,34.17,,ASU,2014-07-09,31.77,44.71,266.36,6.36,194.76,0.94,JUN112014P5
JUN112014,38.54,11.51,8.73,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,27.82,2014-07-09,,2.0,,,,,23.5,1.52,7.99,30.1,25.2,36.1,1.21,0.23,0.03,351.62,1003.0,0.37,4.73,0.3,3.82,18.89,0.94,2.92,0.0,0.061,,0.001,ASU,P6,KA32,7.9,27.54,32.0,23.9,54357.63,8.02,126.79,35.88,563.74,ASU,2014-07-09,31.77,44.71,266.36,6.36,194.76,0.94,JUN112014P6
JUN112014,35.91,9.43,10.66,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,29.83,2014-07-11,,2.010416667,,,,,23.5,1.92,8.27,29.4,25.1,35.53,4.33,0.29,0.01,275.75,1004.0,0.19,11.51,0.16,5.62,16.46,0.54,1.76,0.0,0.102,,0.002,ASU,P3,KA32,7.84,28.72,34.8,23.4,51533.48,9.53,153.57,33.76,,ASU,2014-07-11,34.71,32.92,321.7,6.42,228.27,0.1,JUN112014P3
JUN112014,37.4,8.22,11.68,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,29.83,2014-07-11,,2.010416667,,,,,23.75,1.15,8.06,29.5,25.3,31.03,0.74,0.25,0.01,269.83,1005.0,0.21,10.44,0.15,3.69,28.53,0.43,0.51,0.0,0.156,,0.003,ASU,P4,KA32,7.84,28.85,34.7,23.6,53719.52,9.52,155.32,35.36,,ASU,2014-07-11,34.71,32.92,321.7,6.42,228.27,0.1,JUN112014P4
JUN112014,32.89,9.55,11.34,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,29.83,2014-07-11,,2.010416667,,,,,23.5,1.92,7.7,29.6,25.7,39.4,0.25,0.22,0.03,392.4,1006.0,0.32,2.94,0.26,2.45,20.16,0.9,2.44,0.0,0.071,,0.003,ASU,P5,KA32,8.12,28.95,34.8,23.9,54051.43,7.64,123.87,35.61,,ASU,2014-07-11,34.71,32.92,321.7,6.42,228.27,0.1,JUN112014P5
JUN112014,35.93,12.92,10.28,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,29.83,2014-07-11,,2.010416667,,,,,23.5,1.92,7.65,31.5,25.8,36.9,0.27,0.31,0.02,267.31,1007.0,0.31,3.54,0.26,1.99,14.83,0.88,0.49,0.0,0.09,,0.002,ASU,P6,KA32,7.87,28.65,34.5,23.6,56263.55,7.15,116.14,37.27,700.45,ASU,2014-07-11,34.71,32.92,321.7,6.42,228.27,0.1,JUN112014P6
JUN112014,39.31,12.92,11.06,JUN112014,KA32,KA32_06022014_CRW,KA32_06112014_SPW,32.83,2014-07-14,,7.010416667,,,,,20.5,1.5,7.84,35.6,25.1,28.7,1.26,0.22,0.02,282.44,1008.0,0.49,2.04,0.46,0.63,6.43,1.62,0.63,0.0,0.064,,0.0,ASU,P1,KA32,7.84,29.25,35.9,23.6,52637.96,8.12,131.46,34.56,,ASU,2014-07-14,31.51,52.89,308.07,4.42,191.24,0.33,JUN112014P1
