ExperimentID,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,StrainID_x,SourceID,BatchID,Duration.days,DateTime,TreatmentID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Depth.cm,Evaporation.Rate.cm.day,pH_x,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.utilized.g,NO3.demand.g.N.g.AFDW,NH4.utilized.g,P.demand.g.P.g.AFDW,SiteID2,PondID,StrainID_y,pH_y,Temp.avg (C),Temp.max (C),Temp.min (C),Cond (mS.cm),DO (mg.L),DO (%sat),Sal (g.L),PAR (umol.m2.s),SiteID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
MAY052015,46.62,12.54,10.11,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,34.89,2015-06-10,,,,,,,24.8,,8.15,37.1,15.7,2.86,3.21,0.09,3.35,69.72,1565.0,0.2,0.35,0.19,0.65,4.13,0.95,0.75,,0.195,,0.001,CP,P5,KA32,7.7,20.57,27.2,14.8,52852.74,9.01,124.8,34.86,,CP,2015-06-10,21.23,66.21,326.21,5.24,202.42,0.0
MAY052015,45.37,12.88,10.51,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,34.89,2015-06-10,,,,,,,24.9,,8.05,37.1,15.6,2.87,3.04,0.05,3.49,120.29,1566.0,0.21,0.81,0.2,1.25,3.83,1.01,1.4,,0.153,,0.0,CP,P6,KA32,7.96,23.92,27.1,18.5,52128.31,6.28,92.11,34.31,,CP,2015-06-10,21.23,66.21,326.21,5.24,202.42,0.0
MAY052015,39.9,17.53,11.6,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,35.9,2015-06-11,,,,,,,24.7,,7.84,,16.7,,,0.04,,9.97,1567.0,0.31,0.81,0.29,0.62,6.55,1.44,0.58,,,,0.001,CP,P1,KA32,7.85,20.4,26.5,16.4,54211.42,8.99,124.55,35.89,,CP,2015-06-11,16.96,81.5,319.75,5.17,291.29,0.0
MAY052015,38.9,18.93,11.77,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,35.9,2015-06-11,,,,,,,24.6,0.1,7.85,,16.6,,,0.01,,40.82,1568.0,0.3,0.48,0.29,0.19,4.25,1.43,1.12,,,,0.001,CP,P2,KA32,7.87,20.1,26.1,16.1,51959.7,8.33,113.53,34.23,596.46,CP,2015-06-11,16.96,81.5,319.75,5.17,291.29,0.0
MAY052015,44.25,14.85,9.28,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,35.9,2015-06-11,,,,,,,24.5,0.2,7.82,,16.6,,,0.01,,40.94,1569.0,0.31,1.16,0.29,0.44,7.46,1.45,0.68,,,,0.0,CP,P3,KA32,7.91,19.77,25.4,16.0,49157.23,9.12,122.05,32.21,,CP,2015-06-11,16.96,81.5,319.75,5.17,291.29,0.0
MAY052015,41.32,14.59,10.61,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,35.9,2015-06-11,,,,,,,24.4,0.5,7.89,,16.6,-0.06,-473.48,0.04,,-3.47,1570.0,0.28,2.12,0.26,0.59,6.68,1.29,0.46,,0.040999999999999995,,0.001,CP,P4,KA32,7.99,21.17,25.6,16.4,53102.84,9.29,129.5,35.07,,CP,2015-06-11,16.96,81.5,319.75,5.17,291.29,0.0
MAY052015,43.0,13.83,11.29,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,35.9,2015-06-11,,,,,,,24.8,,8.09,,16.5,0.08,392.15,0.04,,4.5,1571.0,0.29,1.73,0.27,0.5,7.6,1.3,2.62,,0.035,,0.001,CP,P5,KA32,7.88,19.92,25.5,16.0,51865.05,8.69,118.77,34.22,,CP,2015-06-11,16.96,81.5,319.75,5.17,291.29,0.0
MAY052015,43.44,13.42,11.32,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,35.9,2015-06-11,,,,,,,24.6,0.3,8.09,,16.5,0.05,249.47,0.01,,10.63,1572.0,0.28,1.37,0.27,0.54,3.99,1.3,2.0,,0.04,,0.001,CP,P6,KA32,7.95,19.78,25.5,15.9,52476.19,6.78,92.09,34.61,,CP,2015-06-11,16.96,81.5,319.75,5.17,291.29,0.0
MAY052015,34.55,13.45,12.24,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,36.88,2015-06-12,,,,,,,,,,,,,,,,,1573.0,0.32,2.78,0.3,1.54,5.23,1.56,1.09,,,,,CP,P1,KA32,7.88,20.45,27.3,15.2,54120.09,8.55,118.11,35.82,,CP,2015-06-12,17.56,78.12,319.5,4.77,268.88,0.0
MAY052015,34.14,22.08,10.89,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,36.88,2015-06-12,,,,,,,,,,,,,,,,,1574.0,0.32,3.41,0.31,0.68,4.6,1.59,0.72,,,,,CP,P2,KA32,7.91,20.16,26.9,15.0,51928.7,7.93,107.81,34.19,608.74,CP,2015-06-12,17.56,78.12,319.5,4.77,268.88,0.0
MAY052015,34.15,18.98,10.61,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,36.88,2015-06-12,,,,,,,,,,,,,,,,,1575.0,0.32,2.79,0.31,1.22,5.05,1.6,0.96,,,,,CP,P3,KA32,7.92,19.87,26.5,14.8,52295.13,8.55,116.16,34.46,,CP,2015-06-12,17.56,78.12,319.5,4.77,268.88,0.0
MAY052015,35.68,19.47,11.31,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,36.88,2015-06-12,,,,,,,,,,,,-0.16,-42.86,,,,1576.0,0.3,1.87,0.28,0.65,6.71,1.42,0.81,,0.005,,,CP,P4,KA32,7.99,19.88,26.8,14.7,52710.59,7.89,107.22,34.77,,CP,2015-06-12,17.56,78.12,319.5,4.77,268.88,0.0
MAY052015,36.12,18.12,11.6,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,36.88,2015-06-12,,,,,,,,,,,,-0.23,-54.99,,,,1577.0,0.3,1.73,0.29,0.37,3.27,1.5,0.39,,0.016,,,CP,P5,KA32,8.44,22.76,26.6,16.6,53023.84,9.92,141.55,34.99,,CP,2015-06-12,17.56,78.12,319.5,4.77,268.88,0.0
MAY052015,37.0,17.61,13.12,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,36.88,2015-06-12,,,,,,,,,,,,-0.02,-546.27,,,,1578.0,0.3,2.79,0.29,0.25,4.44,1.45,0.9,,0.004,,,CP,P6,KA32,7.94,19.83,26.4,14.8,52233.33,6.47,87.67,34.41,,CP,2015-06-12,17.56,78.12,319.5,4.77,268.88,0.0
MAY052015,30.27,24.36,13.07,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,39.93,2015-06-15,"NH4, 3x, 0.214",7.072916667,7.0,1025.0,0.366,375.15,23.4,0.32,7.76,33.2,15.3,,,,,,1579.0,0.37,1.78,0.37,0.89,2.26,1.97,1.78,0.0,,97.55,,CP,P1,KA32,5.71,24.23,43.1,12.6,18220.48,8.62,109.47,12.04,,CP,2015-06-15,16.57,76.33,343.46,5.37,286.75,0.0
MAY052015,29.6,26.56,13.11,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,39.93,2015-06-15,"NH4, 3x, 0.214",7.072916667,7.0,1025.0,0.363916667,373.0145833,23.4,0.3,7.92,32.6,15.2,,,,,,1580.0,0.38,2.17,0.36,0.77,3.28,1.92,0.99,0.0,,91.14299999999999,,CP,P2,KA32,5.49,23.39,41.7,12.2,20840.08,8.23,103.85,13.49,590.12,CP,2015-06-15,16.57,76.33,343.46,5.37,286.75,0.0
MAY052015,31.58,23.89,13.53,MAY052015,KA32,KA32_05062015_pooledNH4,KA32_05062015_PondNH4,39.93,2015-06-15,"NH4, 3x, 0.214",7.072916667,7.0,1025.0,0.39633333299999995,406.2416667,23.1,0.35,7.92,32.4,15.3,,,,,,1581.0,0.4,0.54,0.4,0.76,0.89,2.06,1.58,0.0,,95.79700000000001,,CP,P3,KA32,5.8,22.35,39.5,12.3,20533.65,8.29,101.77,13.56,,CP,2015-06-15,16.57,76.33,343.46,5.37,286.75,0.0
MAY052015,28.16,24.63,11.96,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,39.93,2015-06-15,"NO3, 3x, 0.214",7.072916667,7.0,1025.0,0.360444444,369.4555556,23.4,0.25,8.03,33.0,15.2,-0.02,-132.29,,,,1582.0,0.37,0.38,0.36,0.47,1.37,1.84,2.59,68.656,,0.0,,CP,P4,KA32,5.73,22.98,40.6,12.2,20738.04,6.63,81.29,13.42,,CP,2015-06-15,16.57,76.33,343.46,5.37,286.75,0.0
MAY052015,26.96,28.36,13.71,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,39.93,2015-06-15,"NO3, 3x, 0.214",7.072916667,7.0,1025.0,0.382444444,392.00555560000004,23.3,0.37,8.0,32.7,15.4,-0.01,-346.41,,,,1583.0,0.39,0.79,0.38,0.59,1.09,1.91,1.3,59.02,,0.0,,CP,P5,KA32,9.02,26.61,40.2,12.0,5523.05,8.88,111.31,2.96,,CP,2015-06-15,16.57,76.33,343.46,5.37,286.75,0.0
MAY052015,29.41,22.55,11.9,MAY052015,KA32,KA32_05062015_pooledNO3,KA32_05062015_PondNO3,39.93,2015-06-15,"NO3, 3x, 0.214",7.072916667,7.0,1025.0,0.37,379.25,24.0,0.15,8.18,33.0,15.1,-0.01,-529.15,,,,1584.0,0.38,0.61,0.37,1.35,3.2,1.97,1.11,58.722,,0.0,,CP,P6,KA32,5.76,21.6,36.7,12.2,24152.24,3.8,46.38,15.48,,CP,2015-06-15,16.57,76.33,343.46,5.37,286.75,0.0
MAR122015,,5.95,18.2,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,16.75,2015-03-30,"3x, 0.214",16.75,1.0,561.7,0.3,168.51,26.2,,7.64,0.7,10.8,31.56,0.47,1.18,0.11,59.18,1586.0,0.32,1.98,0.3,1.67,5.76,0.47,0.0,0.0,0.17,0.0,0.071,GT,P1,LRB-AZ-1201,7.88,14.25,21.3,9.0,1148.75,9.62,95.31,0.58,318.98,GT,2015-03-30,14.29,62.96,179.25,9.12,276.07,1.22
MAR122015,,6.05,13.97,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,16.75,2015-03-30,"3x, 0.214",16.75,1.0,561.7,0.307777778,172.87877780000002,26.2,,7.82,0.7,10.8,26.06,5.74,1.32,0.29,43.56,1587.0,0.34,2.62,0.31,2.73,8.57,0.5,0.31,0.0,0.166,0.0,0.024,GT,P2,LRB-AZ-1201,7.96,14.63,21.8,9.3,1053.56,11.12,110.91,0.54,,GT,2015-03-30,14.29,62.96,179.25,9.12,276.07,1.22
MAR122015,,6.0,10.02,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,16.75,2015-03-30,"3x, 0.214",16.75,1.0,561.7,0.296666667,166.63766669999998,26.2,,7.78,0.7,10.8,26.76,0.76,0.94,0.12,63.11,1588.0,0.32,2.63,0.3,4.05,6.99,0.47,0.21,0.0,0.13699999999999998,0.0,0.025,GT,P3,LRB-AZ-1201,7.66,3.92,10.2,-0.1,1462.9,19.64,150.43,0.94,,GT,2015-03-30,14.29,62.96,179.25,9.12,276.07,1.22
MAR122015,,4.97,13.14,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,16.75,2015-03-30,"3x, 0.11",16.75,1.0,303.4,0.327777778,99.44777778,26.2,,7.45,0.7,10.8,24.17,0.82,1.0,0.15,53.27,1589.0,0.35,4.43,0.33,4.7,5.76,0.48,0.12,0.0,0.094,0.0,0.018000000000000002,GT,P4,LRB-AZ-1201,7.83,,,,1043.67,12.01,117.5,0.5,,GT,2015-03-30,14.29,62.96,179.25,9.12,276.07,1.22
MAR122015,,7.36,14.26,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,16.75,2015-03-30,"3x, 0.11",16.75,1.0,303.4,0.27555555600000003,83.60355556,26.2,,7.79,0.7,10.8,29.96,1.6,1.66,0.02,39.94,1590.0,0.29,10.95,0.28,9.08,4.09,0.44,0.23,0.0,0.13,0.0,0.037000000000000005,GT,P5,LRB-AZ-1201,7.86,,,,1341.31,20.66,157.94,0.66,,GT,2015-03-30,14.29,62.96,179.25,9.12,276.07,1.22
MAR122015,,6.49,14.56,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,16.75,2015-03-30,"3x, 0.11",16.75,1.0,303.4,0.314444444,95.40244444,26.2,,7.98,0.7,10.8,24.64,2.96,0.69,0.01,78.85,1591.0,0.34,7.67,0.31,9.26,6.98,0.48,0.24,0.0,0.061,0.0,0.009000000000000001,GT,P6,LRB-AZ-1201,7.89,,,,1401.76,12.14,105.97,0.7,,GT,2015-03-30,14.29,62.96,179.25,9.12,276.07,1.22
MAR122015,,8.12,7.17,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,25.76,2015-04-08,"3x, 0.214",5.0,4.0,602.7,0.218518519,131.7011111,27.2,0.6,7.9,0.4,18.3,23.11,0.96,1.4,0.04,36.57,1592.0,0.23,3.99,0.22,2.12,5.68,0.35,0.29,0.0,0.188,0.0,0.009000000000000001,GT,P1,LRB-AZ-1201,7.84,23.58,29.3,18.3,806.34,3.55,42.85,0.4,486.1,GT,2015-04-08,24.08,56.87,259.58,3.98,214.2,0.0
MAR122015,,6.62,16.84,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,25.76,2015-04-08,"3x, 0.214",5.0,4.0,602.7,0.207407407,125.00444440000001,27.2,0.6,7.97,0.4,18.4,24.48,0.54,1.72,0.01,31.58,1593.0,0.22,1.55,0.21,2.23,5.07,0.34,0.17,0.0,0.127,0.0,0.006,GT,P2,LRB-AZ-1201,7.91,11.83,17.3,6.8,1064.16,18.96,178.08,0.5,,GT,2015-04-08,24.08,56.87,259.58,3.98,214.2,0.0
MAR122015,,6.95,13.62,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,25.76,2015-04-08,"3x, 0.214",5.0,4.0,602.7,0.19851851899999998,119.6471111,27.2,0.6,7.95,0.4,18.4,24.43,0.4,1.33,0.29,40.73,1594.0,0.21,0.62,0.2,1.29,4.28,0.33,0.17,0.0,0.129,0.0,0.01,GT,P3,LRB-AZ-1201,7.84,23.43,29.2,18.1,811.19,9.08,108.31,0.4,,GT,2015-04-08,24.08,56.87,259.58,3.98,214.2,0.0
MAR122015,,7.02,15.78,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,25.76,2015-04-08,"3x, 0.11",2.010416667,5.0,344.4,0.217037037,74.74755556,27.2,0.6,8.0,0.5,18.4,38.35,1.3,2.25,0.03,37.81,1595.0,0.23,2.01,0.22,1.18,5.46,0.37,0.15,0.0,0.126,0.0,0.004,GT,P4,LRB-AZ-1201,7.89,,,,980.45,12.45,132.73,0.5,,GT,2015-04-08,24.08,56.87,259.58,3.98,214.2,0.0
MAR122015,,6.58,13.44,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,25.76,2015-04-08,"3x, 0.11",2.010416667,5.0,344.4,0.21111111100000002,72.70666667,27.2,0.6,7.8,0.6,18.4,36.24,0.86,2.2,0.0,36.46,1596.0,0.22,3.64,0.21,1.82,4.0,0.36,0.16,0.0,0.19399999999999998,0.0,0.009000000000000001,GT,P5,LRB-AZ-1201,7.95,,,,1093.62,9.02,106.58,0.52,,GT,2015-04-08,24.08,56.87,259.58,3.98,214.2,0.0
MAR122015,,8.08,14.66,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,25.76,2015-04-08,"3x, 0.11",2.010416667,5.0,344.4,0.22,75.768,27.2,0.6,7.89,0.5,18.4,35.19,0.34,2.01,0.03,38.86,1597.0,0.23,1.09,0.22,1.01,6.3,0.37,0.27,0.0,0.142,0.0,0.008,GT,P6,LRB-AZ-1201,7.86,,,,1046.69,6.99,83.3,0.5,,GT,2015-04-08,24.08,56.87,259.58,3.98,214.2,0.0
MAR122015,,6.56,12.78,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,30.76,2015-04-13,"3x, 0.214",3.0,6.0,565.8,0.15666666699999998,88.64200000000001,26.3,,7.58,0.4,16.7,20.63,0.98,1.17,0.06,39.1,1598.0,0.16,4.22,0.16,1.47,4.4,0.29,0.35,0.0,0.141,0.0,0.015,GT,P1,LRB-AZ-1201,7.88,19.72,22.4,16.6,694.98,3.24,35.55,0.32,210.0,GT,2015-04-13,18.91,94.77,86.17,7.49,121.47,0.48
MAR122015,,7.02,13.9,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,30.76,2015-04-13,"3x, 0.214",3.0,6.0,565.8,0.15866666699999998,89.7736,26.3,,7.61,0.4,16.7,20.39,1.06,1.13,0.07,39.92,1599.0,0.17,0.69,0.16,9.29,5.16,0.3,0.34,0.0,0.153,0.0,0.019,GT,P2,LRB-AZ-1201,7.96,7.36,10.5,5.0,961.64,19.19,160.84,0.47,,GT,2015-04-13,18.91,94.77,86.17,7.49,121.47,0.48
MAR122015,,6.23,15.34,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,30.76,2015-04-13,"3x, 0.214",3.0,6.0,565.8,0.15533333300000002,87.8876,26.3,,7.48,0.4,16.7,20.7,1.2,1.36,0.34,33.75,1600.0,0.17,0.67,0.16,7.43,10.05,0.29,0.0,0.0,0.158,0.0,0.016,GT,P3,LRB-AZ-1201,7.89,28.86,31.3,26.4,578.78,5.82,75.81,0.3,,GT,2015-04-13,18.91,94.77,86.17,7.49,121.47,0.48
MAR122015,,6.48,13.73,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,30.76,2015-04-13,,,,,,,26.3,,7.55,0.4,16.7,20.15,0.73,0.73,0.08,60.82,1601.0,0.22,0.0,0.2,5.38,5.5,0.36,0.32,,0.249,,0.012,GT,P4,LRB-AZ-1201,7.74,,,,864.03,10.75,104.0,0.4,,GT,2015-04-13,18.91,94.77,86.17,7.49,121.47,0.48
MAR122015,,7.63,12.01,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,34.76,2015-04-17,,,,,,,24.9,,7.84,0.3,13.0,18.13,0.54,1.16,0.03,34.52,1602.0,0.11,1.39,0.1,1.51,7.99,0.2,1.91,,0.16899999999999998,,0.019,GT,P1,LRB-AZ-1201,7.87,14.21,16.6,12.9,760.44,8.85,86.74,0.35,113.3,GT,2015-04-17,14.11,100.0,52.21,2.53,83.06,1.88
MAR122015,,3.47,13.24,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,34.76,2015-04-17,,,,,,,24.9,,7.72,0.3,13.0,18.77,0.32,1.05,0.09,39.57,1603.0,0.1,1.93,0.09,3.24,10.1,0.18,3.67,,0.319,,0.046,GT,P2,LRB-AZ-1201,7.9,14.33,16.5,12.7,767.93,10.62,104.21,0.36,,GT,2015-04-17,14.11,100.0,52.21,2.53,83.06,1.88
MAR122015,,5.11,13.91,MAR122015,LRB-AZ-1201,LRB_03132015_Pooled,LRB_03132015_Pond,34.76,2015-04-17,,,,,,,24.9,,7.55,0.3,13.0,17.68,1.72,1.21,0.04,32.36,1604.0,0.1,3.95,0.09,2.05,8.56,0.17,1.47,,0.72,,0.069,GT,P3,LRB-AZ-1201,7.83,14.28,16.4,12.6,722.79,9.91,97.02,0.36,,GT,2015-04-17,14.11,100.0,52.21,2.53,83.06,1.88
MAR122015,,3.56,,MAR122015,LRB-AZ-1201,Crashed 1201_04202015_Pond 1,Crashed 1201_04202015_Pond,2.0,2015-04-22,,,,,,,27.9,,7.97,0.4,18.9,28.45,,2.17,,29.08,1605.0,0.13,7.08,0.12,6.7,5.22,,,,,,0.002,GT,P1,LRB-AZ-1201,7.78,17.61,24.4,11.4,722.79,8.07,85.49,0.36,527.92,GT,2015-04-22,18.01,43.62,295.55,4.35,273.02,0.0
MAR122015,,4.08,12.49,MAR122015,LRB-AZ-1201,Crashed 1201_04202015_Pond 2,Crashed 1201_04202015_Pond,2.0,2015-04-22,,,,,,,27.9,,8.08,0.4,18.6,26.32,,1.99,,29.33,1606.0,0.14,2.22,0.13,6.09,3.45,,,,0.063,,,GT,P2,LRB-AZ-1201,7.66,17.41,24.3,11.1,753.12,8.23,85.86,0.4,,GT,2015-04-22,18.01,43.62,295.55,4.35,273.02,0.0
MAR122015,,0.0,11.74,MAR122015,LRB-AZ-1201,Crashed 1201_04202015_Pond 3,Crashed 1201_04202015_Pond,2.0,2015-04-22,,,,,,,27.9,,7.94,0.4,18.7,28.16,,2.62,,23.82,1607.0,0.12,8.8,0.1,2.21,9.92,,,,0.008,,,GT,P3,LRB-AZ-1201,7.68,17.63,24.3,11.3,724.5,10.25,108.55,0.4,,GT,2015-04-22,18.01,43.62,295.55,4.35,273.02,0.0
MAR122015,,2.2,12.42,MAR122015,LRB-AZ-1201,Crashed 1201_04142015_Pond 4,Crashed 1201_04142015_Pond,7.55,2015-04-22,,,,,,,30.5,,7.74,0.5,18.7,34.88,,2.8,,27.59,1608.0,0.12,7.43,0.11,2.79,9.68,,,,0.019,,0.005,GT,P4,LRB-AZ-1201,7.57,,,,787.11,9.28,97.57,0.4,,GT,2015-04-22,18.01,43.62,295.55,4.35,273.02,0.0
MAR122015,,4.99,,MAR122015,LRB-AZ-1201,Crashed 1201_04202015_Pond 1,Crashed 1201_04202015_Pond,12.12,2015-05-02,,,,,,,25.0,,,,,34.75,0.06,2.89,0.01,26.67,1611.0,0.13,4.72,0.12,2.0,10.75,,,,,,,GT,P1,LRB-AZ-1201,7.85,19.13,26.5,12.2,497.06,0.09,0.96,0.26,533.41,GT,2015-05-02,18.81,44.8,312.85,2.81,163.9,0.0
MAR122015,,2.63,15.5,MAR122015,LRB-AZ-1201,Crashed 1201_04202015_Pond 2,Crashed 1201_04202015_Pond,12.12,2015-05-02,,,,,,,25.0,,,,,46.11,4.53,4.02,0.06,25.37,1612.0,0.07,1.71,0.06,3.57,16.84,,,,,,,GT,P2,LRB-AZ-1201,7.75,18.71,26.1,11.8,654.8,8.5,90.85,0.34,,GT,2015-05-02,18.81,44.8,312.85,2.81,163.9,0.0
MAR122015,,3.35,11.5,MAR122015,LRB-AZ-1201,Crashed 1201_04142015_Pond 4,Crashed 1201_04142015_Pond,17.68,2015-05-02,,,,,,,25.0,13.08,,,,52.4,0.95,2.97,0.01,39.06,1614.0,0.2,1.01,0.17,0.68,13.8,,,,,,,GT,P4,LRB-AZ-1201,7.53,,,,899.64,8.82,95.71,0.44,,GT,2015-05-02,18.81,44.8,312.85,2.81,163.9,0.0
MAR122015,,2.21,11.27,MAR122015,LRB-AZ-1201,Crashed 1201_04132015_Pond 5,Crashed 1201_04132015_Pond,19.12,2015-05-02,,,,,,,25.0,35.0,,,,45.91,0.75,3.6,0.01,28.26,1615.0,0.14,1.39,0.13,3.08,9.72,,,,,,,GT,P5,LRB-AZ-1201,7.71,,,,1015.19,3.6,38.85,0.54,,GT,2015-05-02,18.81,44.8,312.85,2.81,163.9,0.0
MAR122015,,1.51,11.01,MAR122015,LRB-AZ-1201,Crashed 1201_04202015_Pond 1,Crashed 1201_04202015_Pond,15.0,2015-05-05,1201 Progression,3.0,2.0,1025.0,0.122666667,125.73333329999998,24.6,,7.83,0.3,16.3,25.03,1.15,0.88,1.14,63.24,1617.0,0.13,8.83,0.12,8.37,7.51,,,0.0,,0.0,,GT,P1,LRB-AZ-1201,7.76,18.07,21.7,16.3,435.38,0.0,0.0,0.2,316.29,GT,2015-05-05,21.19,54.35,299.56,1.61,107.18,0.0
MAR122015,,2.17,13.52,MAR122015,LRB-AZ-1201,Crashed 1201_04142015_Pond 4,Crashed 1201_04142015_Pond,20.55,2015-05-05,1201 Progression,3.0,2.0,1025.0,0.16066666699999999,164.68333330000002,24.6,,7.05,0.4,16.2,49.72,0.43,1.02,0.09,108.19,1620.0,0.19,0.61,0.16,1.9,15.14,,,0.0,,0.0,,GT,P4,LRB-AZ-1201,7.15,,,,871.74,8.22,87.51,0.4,,GT,2015-05-05,21.19,54.35,299.56,1.61,107.18,0.0
MAR122015,,2.34,14.69,MAR122015,LRB-AZ-1201,Crashed 1201_04132015_Pond 5,Crashed 1201_04132015_Pond,22.0,2015-05-05,1201 Progression,3.0,2.0,1025.0,0.12066666699999999,123.68333329999999,24.6,,7.74,0.3,16.5,44.25,0.52,0.94,0.06,104.13,1621.0,0.14,2.55,0.12,3.83,11.29,,,0.0,,0.0,,GT,P5,LRB-AZ-1201,7.76,,,,698.57,1.33,14.2,0.3,,GT,2015-05-05,21.19,54.35,299.56,1.61,107.18,0.0
MAY052015,,10.72,5.29,MAY052015,KA32,KA32_Ammonium_20150511_GTPooled,KA32_Ammonium_20150511_GT,8.67,2015-05-20,"NH4, 3x, 0.214",8.666666667000001,1.0,656.0,0.35666666700000005,233.9733333,28.5,,7.11,21.7,31.7,,,5.1,14.52,26.85,1625.0,0.5,5.51,0.36,0.81,29.23,0.63,0.73,0.0,,0.0,,GT,P1,KA32,7.8,26.46,31.7,21.7,51589.86,5.61,85.64,33.87,512.74,GT,2015-05-20,24.63,71.24,277.45,5.77,285.38,0.0
MAY052015,,10.26,5.1,MAY052015,KA32,KA32_Ammonium_20150511_GTPooled,KA32_Ammonium_20150511_GT,8.67,2015-05-20,"NH4, 3x, 0.214",8.666666667000001,1.0,647.8,0.333333333,215.93333330000002,28.3,0.2,6.92,21.4,32.2,,,4.41,6.35,30.66,1626.0,0.47,1.22,0.33,3.12,29.56,0.54,0.32,0.0,,0.0,,GT,P2,KA32,7.69,26.09,31.4,21.4,51610.13,9.03,137.11,33.89,,GT,2015-05-20,24.63,71.24,277.45,5.77,285.38,0.0
MAY052015,,10.23,6.61,MAY052015,KA32,KA32_Ammonium_20150511_GT,KA32_Ammonium_20150511_GT,8.67,2015-05-20,"NH4, 3x, 0.214",8.666666667000001,1.0,647.8,0.325,210.535,28.3,0.2,6.85,21.4,31.2,,,4.98,5.73,28.97,1627.0,0.44,7.02,0.32,1.54,26.77,0.6,0.29,0.0,,0.0,,GT,P3,KA32,7.73,26.28,31.6,21.4,51691.01,8.42,127.93,33.96,,GT,2015-05-20,24.63,71.24,277.45,5.77,285.38,0.0
MAY052015,,10.19,5.82,MAY052015,KA32,KA32_Nitrate_20150511_GTPooled,KA32_Nitrate_20150511_GT,8.67,2015-05-20,"NO3, 3x, 0.214",8.666666667000001,1.0,647.8,0.37,239.68599999999998,28.3,0.2,7.94,21.4,31.7,94.24,1.38,5.52,1.68,37.78,1628.0,0.52,2.86,0.37,1.35,29.5,0.62,0.48,0.0,,0.0,,GT,P4,KA32,8.12,26.4,31.9,21.4,51654.94,8.07,123.07,33.91,,GT,2015-05-20,24.63,71.24,277.45,5.77,285.38,0.0
