Tracking.ID,Analytical.Sample.ID,DATETIME,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,SiteID,StrainID,SourceID,BatchID,Duration.days,PondID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Duration.days2,Depth.cm,Evaporation.Rate.cm.day,pH,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,NH4.mg.L,NH4.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID3,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.demand.g.N.g.AFDW,P.demand.g.P.g.AFDW
1133,FA_10222014_P4_1,10/22/2014 8:00,37.57,9.3,8.92,SEP102014,FA,KA32,KA32_09242014_FA6,KA32_09292014_FA,42.69,P4,2,4,512.5,0.243271424,124.6766048,15.65,24.5,0.75,7.88,34.5,24.7,70,NA,NA,NA,NA,NA,NA,926,0.29,1.76,0.24,0.78,15.69,0.69,0.88,NA,NA
1134,FA_10222014_P5_1,10/22/2014 8:00,41.59,8.45,12.17,SEP102014,FA,KA32,KA32_09292014_FA1or4,KA32_10202014_FA,42.69,P5,7.010416667,3,768.75,0.355792109,273.5151838,22.66,22.8,0.16,7.86,32.7,23.7,40,NA,NA,NA,NA,NA,NA,927,0.41,3.49,0.36,1.98,13.35,0.86,0.46,NA,NA
1135,FA_10222014_P6_1,10/22/2014 8:00,34.79,8.34,7.36,SEP102014,FA,KA32,KA32_09172014_FA2,KA32_09242014_FA,42.69,P6,7.010416667,3,768.75,0.364373165,280.1118708,22.66,22.9,0.16,7.8,35.6,23.6,46.8,NA,NA,NA,NA,NA,NA,928,0.44,2.77,0.36,1.04,17.67,0.58,6.01,NA,NA
1136,FA_10272014_P1_1,10/27/2014 8:00,37.93,10.35,6.78,SEP102014,FA,KA32,KA32_09172014_FA2,KA32_09292014_FA,47.69,P1,2.010416667,7,717.5,0.145950119,104.7192103,22.66,22.8,0.16,7.9,36.3,23.7,79,NA,NA,NA,NA,NA,NA,929,0.19,7,0.15,1.8,24.18,0.41,0.97,0.225,NA
1137,FA_10272014_P2_1,10/27/2014 8:00,37.22,13.54,6.51,SEP102014,FA,KA32,KA32_09092014_FA3,KA32_09172014_FA,47.69,P2,2.010416667,7,717.5,0.161690722,116.0130928,22.66,22.8,0.31,7.74,35.5,23.7,75,NA,NA,NA,NA,NA,NA,930,0.21,5.51,0.16,4.66,21.55,0.46,2.3,NA,NA
1138,FA_10272014_P4_1,10/27/2014 8:00,37.48,11.97,12.64,SEP102014,FA,KA32,KA32_09242014_FA6,KA32_09292014_FA,47.69,P4,2.010416667,7,512.5,0.230374269,118.0668129,22.66,22.8,0.16,7.88,35.2,23.7,69,NA,NA,NA,NA,NA,NA,931,0.28,4.22,0.23,3.19,16.86,NA,NA,NA,NA
1139,FA_10272014_P5_1,10/27/2014 8:00,36.44,10.63,15.36,SEP102014,FA,KA32,KA32_09292014_FA1or4,KA32_10202014_FA,47.69,P5,2.010416667,7,512.5,0.218691553,112.079421,22.66,23,NA,7.8,35.8,23.7,61,NA,NA,NA,NA,NA,NA,932,0.26,2.97,0.22,2.07,17.41,0.45,0.89,0.05,NA
1140,FA_10272014_P6_1,10/27/2014 8:00,37.98,9.13,16.43,SEP102014,FA,KA32,KA32_09172014_FA2,KA32_09242014_FA,47.69,P6,6.989583333,4,776.95,0.184870859,143.6354137,29.65,25.2,NA,7.88,32.6,23.6,65,NA,NA,NA,NA,NA,NA,933,0.23,0.61,0.18,3.35,20.46,0.33,2.53,0.05,NA
1202,CP_Pond1_012315_Rep1,1/23/2015 6:59,43.17,13.23,8.18,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,34.67,P1,6.989583333,4,776.95,0.163517875,127.0452129,29.65,25.2,NA,7.45,32,23.6,67,NA,NA,NA,NA,NA,NA,934,0.22,1.85,0.16,3.81,24.48,0.27,3.03,NA,NA
1203,CP_Pond2_012315_Rep1,1/23/2015 6:59,43.76,16.74,7.56,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,34.67,P2,5,9,738,0.079062736,58.34829932,29.65,25.5,NA,7.46,34.3,23.5,63,NA,NA,NA,NA,NA,NA,935,0.11,3.75,0.08,4.76,27.32,0.26,1.52,NA,NA
1204,CP_Pond3_012315_Rep1,1/23/2015 6:59,45.59,13.06,7.92,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,34.67,P3,5,9,733.9,0.107168357,78.6508572,29.65,25.4,NA,7.73,33.5,23.7,62,NA,NA,NA,NA,NA,NA,936,0.14,0.83,0.11,0.97,21.95,0.28,0.7,NA,NA
1205,CP_Pond4_012315_Rep1,1/23/2015 6:59,44.66,14.52,7.26,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,34.67,P4,5,9,528.9,0.17971332,95.05037485,29.65,25.4,NA,7.86,31.3,23.6,73,NA,NA,NA,NA,NA,NA,937,0.23,2.93,0.18,4.08,20.78,0.32,1.27,NA,NA
1206,CP_Pond5_012315_Rep1,1/23/2015 6:59,45.53,14.33,7.11,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,34.67,P5,7,5,1025,0.221057312,226.5837444,36.65,24.6,0.3,7.69,34.5,24.6,54,NA,NA,NA,NA,NA,NA,938,0.28,2.01,0.22,3.28,19.64,0.57,1.62,0.3,NA
1207,CP_Pond6_012315_Rep1,1/23/2015 6:59,43.15,15.48,7.08,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,34.67,P6,7,5,1025,0.195811174,200.7064538,36.65,24.7,0.15,7.88,34.5,24.5,60,NA,NA,NA,NA,NA,NA,939,0.25,3.58,0.2,0.75,21.66,0.44,0.53,0.356,NA
1277,CP_Pooled_Panel_121914,12/19/2014 15:00,33.56,15.88,12.84,DEC162014,CP,KA32,Inoculum,KA32_12192014_Pooled,0,inoc,2,11,1025,0.124481845,127.5938912,36.65,24.7,0.3,7.95,36.2,24.5,70,NA,NA,NA,NA,NA,NA,940,0.16,3.4,0.12,7.33,22.19,0.29,0.79,0.017,NA
1278,CP_Pond1_122914,12/29/2014 9:04,39.05,13.46,8.82,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,9.75,P1,2,11,1025,0.120897918,123.9203656,36.65,24.6,0.45,7.84,36.4,24.6,67,NA,NA,NA,NA,NA,NA,941,0.15,3.03,0.12,1.7,20.89,0.31,0.37,0.1,NA
1279,CP_Pond2_122914,12/29/2014 9:04,37.75,20.87,8.93,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,9.75,P2,2,12,1025,0.179649871,184.1411173,36.65,24.6,0.15,7.99,36.9,24.6,59,NA,NA,NA,NA,NA,NA,942,0.23,5.05,0.18,5.26,22.93,0.48,0.42,0,NA
1280,CP_Pond3_122914,12/29/2014 9:04,37.44,20.91,8.15,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,9.75,P3,2,12,1025,0.161650918,165.6921907,36.65,24.6,0.15,7.99,36,24.6,65,NA,NA,NA,NA,NA,NA,943,0.23,4.33,0.16,6.69,28.34,0.32,1.43,NA,NA
1281,CP_Pond4_122914,12/29/2014 9:04,37.73,21.35,8.63,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,9.75,P4,6.583333333,1,512.5,0.308880036,158.3010187,6.58,24.3,0.26,7.96,0.4,NA,104,NA,NA,NA,NA,NA,NA,944,0.33,1.71,0.31,0.23,5.16,1.08,0.21,NA,NA
1282,CP_Pond5_122914,12/29/2014 9:04,37.66,22.18,8.86,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,9.75,P5,6.583333333,1,768.75,0.298135406,229.1915933,6.58,24.1,0.41,7.96,0.5,NA,102,NA,NA,NA,NA,NA,NA,945,0.32,0.28,0.3,1.62,5.57,1.1,0.36,NA,NA
1283,CP_Pond6_122914,12/29/2014 9:04,38.29,20.86,8.18,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,9.75,P6,6.583333333,1,768.75,0.284516043,218.721708,6.58,24,0.3,7.94,0.5,NA,105,NA,NA,NA,NA,NA,NA,946,0.29,0.35,0.28,0.82,3.24,1.01,0.46,NA,NA
1284,CP_Pond1_0109215,1/9/2015 7:04,42.08,14.07,9.02,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,20.67,P1,6.583333333,1,512.5,0.269564772,138.1519457,6.58,24.3,0.19,7.71,0.4,NA,104,NA,NA,NA,NA,NA,NA,947,0.28,0.91,0.27,1.53,4.74,1.02,0.45,NA,NA
1285,CP_Pond2_0109215,1/9/2015 7:04,42.62,12.93,8.53,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,20.67,P2,6.583333333,1,512.5,0.32607905,167.1155131,6.58,24.3,0.23,7.98,0.5,NA,99,NA,NA,NA,NA,NA,NA,948,0.35,2.42,0.33,1.27,6.05,1.16,0,NA,NA
1286,CP_Pond3_0109215,1/9/2015 7:04,45.05,15.09,8.53,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,20.67,P3,6.583333333,1,768.75,0.304322649,233.9480365,6.58,24.4,0.15,8.04,0.5,NA,97,NA,NA,NA,NA,NA,NA,949,0.32,2.94,0.3,2.05,6.1,1.14,0.2,NA,NA
1287,CP_Pond4_0109215,1/9/2015 7:04,43.95,14.27,7.79,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,20.67,P4,3,4,512.5,0.234118723,119.9858458,13.58,22.8,0.83,7.94,0.4,24.4,68,NA,NA,NA,NA,NA,NA,950,0.25,0.92,0.23,1.7,5.39,0.62,0.67,0.175,NA
1288,CP_Pond5_0109215,1/9/2015 7:04,44.24,14.07,7.56,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,20.67,P5,13.58333333,1,1025,0.235764706,241.6588235,13.58,24,0.64,7.94,0.4,24.2,83,NA,NA,NA,NA,NA,NA,951,0.25,1.59,0.24,1.71,6.38,0.33,0.8,0.05,NA
1289,CP_Pond6_0109215,1/9/2015 7:04,44.33,14.57,8.77,DEC162014,CP,KA32,KA32_12192014_Pooled,KA32_12192014_Pond,20.67,P6,7,2,768.75,0.270325192,207.8124914,13.58,23.5,0.75,7.91,0.4,24.2,74,NA,NA,NA,NA,NA,NA,952,0.28,3.07,0.27,4.04,5.14,0.64,0.18,0.058,NA
1308,GT_KA32_12192014_COMBINED,12/19/2014 15:00,33.2,14.67,13.06,DEC162014,GT,KA32,INOCULUM,GT_KA32_12192014_CRW,0,inoc,3,4,1025,0.155509359,159.3970925,13.58,24,0.38,7.58,0.4,24,70,NA,NA,NA,NA,NA,NA,953,0.16,1.26,0.16,2.7,4.79,0.25,0.79,0.214,NA
1309,GT_KA32_01072015_Pond1,1/7/2015 7:44,43.31,14.31,10.61,DEC162014,GT,KA32,GT_KA32_12192014_CRW,GT_KA32_12192014_P,18.7,P1,3,4,512.5,0.218244883,111.8505024,13.58,22.8,0.79,NA,0.4,24.4,75,NA,NA,NA,NA,NA,NA,954,0.23,10.98,0.22,11.32,5.91,0.74,0.31,NA,NA
1310,GT_KA32_01072015_Pond2,1/7/2015 7:44,40.03,13.25,10.54,DEC162014,GT,KA32,GT_KA32_12192014_CRW,GT_KA32_12192014_P,18.7,P2,7,2,768.75,0.258510643,198.7300567,13.58,24,0.64,7.91,0.4,24.1,66,NA,NA,NA,NA,NA,NA,955,0.28,0.57,0.26,1.41,6.11,0.72,0.32,0.121,NA
1311,GT_KA32_01072015_Pond3,1/7/2015 7:44,41.83,11.92,7.3,DEC162014,GT,KA32,GT_KA32_12192014_CRW,GT_KA32_12192014_P,18.7,P3,NA,NA,NA,NA,NA,5.75,24,0.82,8,0.5,24.1,158,NA,NA,NA,NA,NA,NA,956,0.36,3.19,0.35,1.66,3.66,1.1,0.21,NA,NA
1312,GT_KA32_01072015_Pond4,1/7/2015 7:44,42.88,15.58,NA,DEC162014,GT,KA32,GT_KA32_12192014_CRW,GT_KA32_12192014_P,18.7,P4,NA,NA,NA,NA,NA,5.75,23.9,1.1,7.95,0.5,24.1,123,NA,NA,NA,NA,NA,NA,957,0.22,1.98,0.21,3.29,6.07,0.66,0,NA,NA
1313,GT_KA32_01072015_Pond5,1/7/2015 7:44,45.54,12.36,NA,DEC162014,GT,KA32,GT_KA32_12192014_CRW,GT_KA32_12192014_P,18.7,P5,NA,NA,NA,NA,NA,12.75,24.2,0.42,8.01,0.4,24.7,120,NA,NA,NA,NA,NA,NA,958,0.2,1.31,0.2,0.08,3.77,0.63,0.64,NA,NA
1314,GT_KA32_01072015_Pond6,1/7/2015 7:44,44.67,13.22,NA,DEC162014,GT,KA32,GT_KA32_12192014_CRW,GT_KA32_12192014_P,18.7,P6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,43.77,2.86,NA,NA,NA,NA,NA,959,1.72,1.16,1.71,1.78,0.39,7.07,0.16,NA,NA
1321,CELL_AP1_20141224_1,12/24/2014 7:30,36.76,7.12,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,5.89,P1,NA,NA,NA,NA,NA,6.82,23,2.27,7.47,32.9,20.1,44.03,3.18,NA,NA,0.37,0.04,261.17,960,0.42,1.99,0.37,0.51,11.06,1.31,1.54,0.099,0.001
1322,CELL_AP2_20141224_1,12/24/2014 7:30,32.65,7.91,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,5.89,P2,NA,NA,NA,NA,NA,6.82,22.75,1.89,7.95,31.7,20.6,49.37,7.02,NA,NA,0.34,0.03,316.85,961,0.43,1.81,0.38,0.51,10.95,1.34,0.52,0.043,0.001
1323,CELL_AP3_20141224_1,12/24/2014 7:30,NA,10.44,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,5.89,P3,NA,NA,NA,NA,NA,6.82,23,1.7,7.83,32.5,20.3,42.77,2.74,NA,NA,0.36,0.05,261.6,962,0.45,1.14,0.38,0.51,15.71,1.32,1.01,0.066,0.001
1324,CELL_AP4_20141224_1,12/24/2014 7:30,NA,9.65,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,5.89,P4,NA,NA,NA,NA,NA,6.82,23,1.52,7.94,35,20.6,44.67,4.39,NA,NA,0.39,0.03,252.31,963,0.44,1.53,0.37,0.52,15,1.26,0.7,0.118,0.002
1325,CELL_AP5_20141224_1,12/24/2014 7:30,NA,8.39,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,5.89,P5,NA,NA,NA,NA,NA,6.82,22.5,2.45,8.35,31.6,20.2,53.07,11.15,NA,NA,0.2,0.37,576.95,964,0.41,2.91,0.37,0.52,9.9,1.28,0.52,0.025,0
1326,CELL_AP6_20141224_1,12/24/2014 7:30,NA,10.8,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,5.89,P6,NA,NA,NA,NA,NA,6.82,22.5,2.45,8.28,32.2,20.7,40.83,2.57,NA,NA,0.24,0.02,373.62,965,0.41,2.96,0.37,1.86,8.43,1.3,1.07,0.119,0.001
1327,CELL_AP1_20141229_1,12/29/2014 7:30,NA,11.86,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,10.89,P1,11.82291667,NA,NA,NA,NA,11.82,23,0.5,7.68,32.9,18.7,26.9,1.7,NA,NA,0.09,0.31,643.24,966,0.62,0.81,0.59,0.85,4.07,3.19,1.99,0.102,NA
1328,CELL_AP2_20141229_1,12/29/2014 7:30,42.68,13.52,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,10.89,P2,11.82291667,NA,NA,NA,NA,11.82,23.25,0.25,8.16,30.7,19.6,26.17,1.54,NA,NA,0.08,0.05,736.84,967,0.61,1.7,0.59,0.98,4.07,3.32,2.36,0.116,NA
1329,CELL_AP3_20141229_1,12/29/2014 7:30,NA,11.67,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,10.89,P3,11.82291667,NA,NA,NA,NA,11.82,23.5,NA,8.16,31.1,18.4,28.07,5.7,NA,NA,0.14,0.51,447,968,0.62,0.93,0.59,0.49,4.56,3.22,0.78,0.107,NA
1330,CELL_AP4_20141229_1,12/29/2014 7:30,42.2,11.78,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,10.89,P4,11.82291667,NA,NA,NA,NA,11.82,23.5,0.1,8.08,33.8,19.6,31.73,26.93,NA,NA,0.17,0.14,402.29,969,0.63,2.56,0.59,2.22,5.05,3.19,1.58,0.009,NA
1331,CELL_AP5_20141229_1,12/29/2014 7:30,41.68,11.97,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,10.89,P5,11.82291667,NA,NA,NA,NA,11.82,23.25,0.35,8.5,30.5,18.4,28.43,19.41,NA,NA,0.17,0.4,368.18,970,0.64,0.45,0.6,0.48,5.97,3.29,0.93,0.03,NA
1332,CELL_AP6_20141229_1,12/29/2014 7:30,NA,10.84,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,10.89,P6,11.82291667,NA,NA,NA,NA,11.82,23.25,0.35,7.75,31.3,19.1,28.27,16.76,NA,NA,0.16,0.28,392.83,971,0.6,0,0.58,1,4.41,3.12,1.07,0.035,NA
1333,CELL_AP1_20150105_1,1/5/2015 7:30,NA,11.77,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,17.89,P1,2,NA,NA,NA,NA,13.82,23.25,1.17,7.95,29.3,20.4,95.7,11.7,NA,NA,0.77,0,276.52,972,0.31,3.92,0.28,0.7,10.06,1.09,0.77,NA,0.002
1334,CELL_AP2_20150105_1,1/5/2015 7:30,NA,12.68,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,17.89,P2,2,NA,NA,NA,NA,13.82,23.25,1.56,7.98,29.7,20.7,73.8,1.7,NA,NA,0.78,0,209.77,973,0.31,5.69,0.27,2.86,13.04,1.07,2.71,0.082,0.002
1335,CELL_AP3_20150105_1,1/5/2015 7:30,NA,9.47,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,17.89,P3,2,NA,NA,NA,NA,13.82,23.25,1.56,8.45,29.4,21.3,80.53,4.19,NA,NA,0.58,0.01,306.57,974,0.45,1.85,0.39,2,14.71,1.56,0.49,0.074,0.006
1336,CELL_AP4_20150105_1,1/5/2015 7:30,NA,10.69,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,17.89,P4,2,NA,NA,NA,NA,13.82,23.5,1.56,8.14,29.6,20.8,81.03,8.15,NA,NA,0.75,0,238.82,975,0.41,0.46,0.38,0,9.11,1.5,0.19,0.087,0.005
1337,CELL_AP5_20150105_1,1/5/2015 7:30,NA,10.94,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,17.89,P5,7,NA,NA,NA,NA,18.82,21.5,1.13,8.07,33.3,22.8,42.8,1.46,NA,NA,0.38,0.01,251.16,976,0.54,3.52,0.51,2.25,4.6,2.18,1.48,0.1,0.002
1338,CELL_AP6_20150105_1,1/5/2015 7:30,NA,11.24,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,17.89,P6,7,NA,NA,NA,NA,18.82,21.5,1.13,8.04,33.3,22.9,48.9,11.99,NA,NA,0.37,0.01,292.12,977,0.55,2.11,0.51,1.13,6.38,2.18,0.53,0.038,0.002
1339,CELL_AP5_20150109_1,1/9/2015 7:30,NA,NA,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,21.89,P5,3,NA,NA,NA,NA,18.82,22.25,1.04,8.11,29.4,23.8,37.9,8.68,NA,NA,0.39,0.01,212.64,978,0.2,1.02,0.19,2.16,1.7,0.73,0.42,0.048,0.002
1340,CELL_AP6_20150109_1,1/9/2015 7:30,42.24,8.58,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,21.89,P6,3,NA,NA,NA,NA,18.82,22.25,1.04,8.12,29.5,24.1,34.53,0.44,NA,NA,0.39,0.01,194.08,979,0.21,2.54,0.2,3.08,4.5,0.75,0.96,0.085,0.002
1341,CELL_AP2_20150112_1,1/12/2015 7:30,39.09,10.16,6.05,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,24.89,P2,3,NA,NA,NA,NA,18.82,22,0.94,8.46,31.1,23.3,37.47,6.19,NA,NA,0.32,0.01,258.45,980,0.34,4.03,0.32,3.91,5.85,0.92,0.38,0.027,0.001
1342,CELL_AP3_20150112_1,1/12/2015 7:30,42.01,8.03,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,24.89,P3,3,NA,NA,NA,NA,18.82,22,0.85,7.6,30.9,23.4,34.93,2.15,NA,NA,0.32,0,238.99,981,0.29,2.5,0.28,3.43,4.35,0.95,5.77,0.06,0.002
1343,CELL_AP2_20150119_1,1/19/2015 7:30,45.34,13.28,8.29,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,31.89,P2,2,NA,NA,NA,NA,15.82,22.75,2.31,7.95,28.1,21.2,20.3,10.8,NA,NA,0.14,0,322.61,982,0.19,1.53,0.18,1.34,4.91,1.36,0.92,0.143,0.002
1344,CELL_AP3_20150119_1,1/19/2015 7:30,45.15,9.18,7.18,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,31.89,P3,2,NA,NA,NA,NA,15.82,23,1.92,7.9,28,21.6,33.43,9.61,NA,NA,0.17,0.03,428.75,983,0.19,2,0.18,2.35,7.07,1.21,0.62,0.025,0.002
1345,CELL_AP5_20150119_1,1/19/2015 7:30,43.33,10.14,8.52,DEC162014,CELL,KA32,KA32_121814_AP2,KA32_010915_AP,31.89,P5,2,NA,NA,NA,NA,15.82,23,1.92,8.44,28.3,21.1,37.3,NA,NA,NA,0.1,0,801.87,984,0.31,0,0.29,2.26,4.88,1.14,0.91,NA,0.001
1346,CELL_AP6_20150119_1,1/19/2015 7:30,45.01,10.58,NA,DEC162014,CELL,KA32,KA32_121814_AP2,KA32_010915_AP,31.89,P6,2,NA,NA,NA,NA,15.82,23,2.31,7.57,27.7,21.7,32.77,23.66,NA,NA,0.14,0.01,503.85,985,0.3,0.97,0.28,0.51,5.58,1.14,0.83,0.073,0.002
1371,CELL_AP1_20150128_1,1/28/2015 7:30,51.82,5.25,10.12,DEC162014,CELL,KA32,KA32_121814_AP2,KA32_011915_AP,40.89,P1,2.010416667,NA,NA,NA,NA,20.83,23.25,1.87,7.56,31.8,22.7,38.47,0.54,NA,NA,0.41,0.19,207.58,986,0.19,11.28,0.17,3.17,10.27,0.56,0.28,0.086,0.002
1372,CELL_AP2_20150128_1,1/28/2015 7:30,42.78,8.59,11.75,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,40.89,P2,2.010416667,NA,NA,NA,NA,20.83,23,1.87,7.59,31.5,23.1,40.63,2.39,NA,NA,0.42,0.17,212.7,987,0.17,0.67,0.16,0.61,5.96,0.54,0.11,0.072,0.001
1373,CELL_AP3_20150128_1,1/28/2015 7:30,48.23,11.19,NA,DEC162014,CELL,KA32,KA32_121814_RO,KA32_121814_AP,40.89,P3,2.010416667,NA,NA,NA,NA,20.83,23.25,1.49,8.58,31.6,22.8,38.17,3.07,NA,NA,0.37,0.01,228,988,0.25,3.29,0.24,3.8,3.27,0.9,0.71,0.14,0.003
1374,CELL_AP4_20150128_1,1/28/2015 7:30,38.5,5.76,NA,DEC162014,CELL,KA32,KA32_010915_AP5,KA32_011915_AP,40.89,P4,2.010416667,NA,NA,NA,NA,20.83,23.25,1.87,8.18,31.2,22.9,40.87,5.7,NA,NA,0.42,0.01,214.94,989,0.26,1.76,0.26,0.45,2.01,0.96,1.5,0.093,0.001
1375,CELL_AP5_20150128_1,1/28/2015 7:30,33.69,4.37,NA,DEC162014,CELL,KA32,KA32_121814_AP2,KA32_010915_AP,40.89,P5,1.989583333,NA,NA,NA,NA,22.82,23.5,1.89,7.97,23.5,24.4,25.67,0.98,NA,NA,0.27,0.01,213.93,990,0.16,2.21,0.11,3.96,30.2,0.26,1.45,0.101,0.003
1376,CELL_AP6_20150128_1,1/28/2015 7:30,33.82,10.92,6.34,DEC162014,CELL,KA32,KA32_121814_AP2,KA32_010915_AP,40.89,P6,1.989583333,NA,NA,NA,NA,22.82,23.75,1.52,7.86,23.75,24.5,31.33,0.49,NA,NA,0.35,0.01,197.67,991,0.14,5.92,0.1,3.7,27.98,0.32,0.71,0.108,0.004
1434,FASeed_12182014,12/18/2014 15:00,28.72,21.65,13.72,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,0,P1,1.989583333,NA,NA,NA,NA,22.82,23.75,1.52,8.2,23.75,24.3,39.9,1.4,NA,NA,0.43,0.01,207.56,992,0.2,5.02,0.16,2.83,16.86,0.61,0.27,0.129,0.004
1435,FAPond1_12262014,12/26/2014 8:00,32.28,10.37,7.02,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,7.71,P1,1.989583333,NA,NA,NA,NA,22.82,23.5,1.52,8.07,23.5,24.6,29.83,0.51,NA,NA,0.22,0.02,296.23,993,0.24,0.48,0.21,0.55,14.01,0.78,0.76,0.113,0.004
1436,FAPond2_12262014,12/26/2014 8:00,44.83,12.96,8.27,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,7.71,P2,7,NA,NA,NA,NA,25.82,21.25,0.75,7.27,34.5,25.1,24.97,1.29,NA,NA,0.18,0.05,312.34,994,0.77,2.64,0.58,4.44,23.72,2.02,0.5,0.037,0.001
1437,FAPond3_12262014,12/26/2014 8:00,40.86,15.5,11.8,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,7.71,P3,7,NA,NA,NA,NA,25.82,21,0.83,8.14,35.1,25.2,27.8,0.95,NA,NA,0.18,0.09,336.38,995,0.77,7.32,0.58,3.96,24.12,1.94,0.99,0.039,0.001
1438,FAPond4_12262014,12/26/2014 8:00,39.11,16.37,8.93,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,7.71,P4,3,NA,NA,NA,NA,25.82,20.75,0.92,7.77,34.2,25.6,34.93,0.72,NA,NA,0.32,0.01,242.99,996,0.27,2.69,0.2,0.94,24.46,0.69,0.17,0.074,0.002
1439,FAPond5_12262014,12/26/2014 8:00,37.68,15.79,9.73,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,7.71,P5,3,NA,NA,NA,NA,25.82,21,0.92,7.73,34.4,25.5,32.93,1.37,NA,NA,0.3,0.01,244.16,997,0.25,1.39,0.19,2.16,22.05,0.64,0.18,0.077,0.002
1440,FAPond6_12262014,12/26/2014 8:00,39.31,13.22,9.62,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,7.71,P6,3,NA,NA,NA,NA,25.82,20.75,1,8.14,34.2,25.9,32,2.25,NA,NA,0.24,0.01,290,998,0.33,1.52,0.27,1.29,19.1,0.91,1.79,0.07,0.002
1441,FAPond1_12312014,12/31/2014 8:00,41.29,12.8,8.81,DEC162014,FA,KA32,KA32_12182014_FA_SEED,KA32_12182014_FAP,12.71,P1,3,NA,NA,NA,NA,25.82,21,0.83,8.13,34.1,25.3,30.77,1.31,NA,NA,0.21,0.01,319.84,999,0.36,3.35,0.29,2.83,17.97,1.08,3.65,0.065,0.002
